Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
151,Abilene Christian,Slnd,29,23–6,102.2,101,0.5352,52.4,49.6,17.4,23.4,27.7,27.8,34.5,38.4,49.8,49.2,38.3,33.5,34.2,33.4,66.9,-2.5
152,UAB,CUSA,32,18–14,105.4,104.2,0.5324,50.6,49.1,16.9,18,30.5,26.5,31.7,31.3,51.6,48.2,32.4,33.5,34.5,44.1,66.4,-7.2
153,Vanderbilt,SEC,32,9–23,101.4,100.3,0.5316,48.6,49.5,20.5,16.4,29,29.3,40.6,33.3,50,48,31.1,34.9,42.2,35.6,68.7,-9.1
154,Seattle,WAC,30,16–14,101.2,100.4,0.5224,49.2,46.4,17.4,16.1,28.8,26.8,34.3,39.2,46.1,44.6,36.9,33.5,33.4,33.1,68.7,-8.7
155,UT Arlington,SB,32,16–16,99.6,99,0.5194,47,48,20.3,18.1,31,28,34.5,38,47.9,50,30.5,29.9,40.6,37.9,67.7,-7.3
156,Bucknell,Pat,33,21–12,104.3,103.9,0.5117,53,49.2,17.3,16.6,25.8,27.6,33.9,32.4,53.3,48.8,35.1,33.3,45.9,34.6,72,-5.3
157,Wake Forest,ACC,31,11–20,103.8,103.7,0.5045,44.8,53.3,19.4,16.1,33.9,27.3,37.6,35.2,44.1,54.7,30.8,34.1,35.3,40.3,68.8,-7.4
158,Richmond,A10,33,13–20,107.6,107.6,0.5004,54.1,53.1,15.3,18.5,19.1,29.9,30.7,28.7,55.5,54,34.7,34.4,40.2,38.1,67.2,-13.2
159,Florida Atlantic,CUSA,29,14–15,98.7,98.8,0.4982,47.9,48,20.7,18.1,29,25.2,28.6,32.1,47.3,47.9,32.5,32.1,45.3,40.6,68.9,-8.8
160,Lehigh,Pat,31,20–11,107.9,108,0.4979,56.4,50.2,18.5,15.6,23.5,27.5,34.9,30.5,51.9,49.9,42.4,33.8,38.2,42.5,73,-5.2
161,Duquesne,A10,32,19–13,103.4,103.7,0.4942,49.9,49.9,19.8,21.6,31.9,35.1,35,31.9,51.1,49.5,32.2,33.8,44.4,34.6,71.1,-6.5
162,George Mason,A10,33,18–15,102.8,103,0.4937,50.1,50.2,18.9,18.2,29,27.2,34.2,30.6,50.5,51.6,33,32,34.3,39.1,69.3,-6.6
163,Louisiana,SB,30,17–13,106.1,106.4,0.4918,50.9,53.2,17.4,20,29.1,31.9,35.1,36.9,50.5,52.3,34.2,36.6,40.4,35.7,73.3,-6.2
164,Saint Joseph's,A10,33,14–19,105.1,105.4,0.4917,48,51.7,13.5,15.7,22,24.4,31.7,27.1,47.8,49.9,32.2,36,44.7,44.1,69.9,-10.3
165,UNLV,MWC,31,17–14,104.8,105.3,0.4847,49.5,51,18.6,17.6,35.5,27.7,34.9,31.6,48.8,49.7,33.7,35.7,40.2,34.1,68.9,-7.3
166,Southern Illinois,MVC,32,17–15,101.9,102.5,0.4831,52.8,49.6,21,19.1,28.8,29.2,32,25.6,51.2,47.6,37.4,35.1,33.1,39.6,67.1,-8
167,Sam Houston St.,Slnd,29,18–11,104.6,105.3,0.4824,51.8,50.9,18.2,21.4,29.8,28.4,26.8,43.1,48.2,50.6,37.7,34.3,42.6,39.2,67.5,-6.5
168,Princeton,Ivy,26,14–12,98.3,98.9,0.4822,47,49.7,17.8,17.2,24.3,24.7,29.8,28.7,48.1,50.3,30.3,32.5,40.5,36.3,68.8,-5.4
169,Eastern Michigan,MAC,28,11–17,101.5,102.2,0.4806,48.5,50.8,20.8,20.1,34.3,34.9,33.9,32,50.5,50.4,29.9,34.2,34.9,41.2,64.3,-7.9
170,Northern Colorado,BSky,30,19–11,102.7,103.5,0.4774,53,51.4,18.4,18.6,27.7,25.6,34.8,28.4,53.6,49.5,34.9,37.1,45.4,31.2,67.5,-6.5
171,Purdue Fort Wayne,Sum,30,15–15,106.8,107.7,0.4765,55.8,54,16.8,17.1,23.1,28.6,26.9,25,55.8,52,37.2,38,45.7,39.2,73,-9.3
172,North Florida,ASun,31,14–17,103,103.9,0.4739,52.1,48.1,21.8,16.9,29.4,32.7,25.3,30.6,53.2,47.4,33.9,33.2,45.3,29,73.3,-7.8
173,Marshall,CUSA,33,19–14,106.5,107.6,0.4707,52.1,53,16.4,21.4,22.8,33.8,30.5,34,52,52.2,34.8,36.3,45.6,34.9,75.9,-6.2
174,Oakland,Horz,32,15–17,107.7,108.9,0.4684,54.2,53,18.5,17.2,25.7,32.5,35.7,28,52.2,53.2,37.9,35.2,43.6,36.7,69.8,-10.1
175,Bradley,MVC,33,19–14,100,101.1,0.4676,49.7,47.6,18.9,18.6,27.1,26.7,36.3,35.3,46.7,46.4,36.8,33,35.2,39.6,66.3,-7.6
176,Missouri St.,MVC,31,15–16,101.8,103.1,0.4658,51.2,53.5,18.2,21.8,25.4,25.3,36.9,35,51.4,49.4,33.9,40.3,37.2,36.8,67.3,-9.7
177,Nebraska Omaha,Sum,31,20–11,108.7,110,0.4648,54.4,55,13.5,16.8,24.8,25.6,24.1,27.1,51.8,55.2,39.3,36.5,36.3,43.2,69.3,-4.4
178,Illinois Chicago,Horz,30,14–16,100.7,101.9,0.4644,53.3,48.3,20,17.6,24.9,30.4,27.8,42,54.1,46.8,34.9,33.8,45.6,37.7,71.7,-9.8
179,Northern Iowa,MVC,32,14–18,100.5,101.9,0.4603,48.9,51.1,17.9,18.2,23.2,23.1,27.6,32.4,46.2,51,35,34.2,42.8,37.7,65.5,-10.8
180,American,Pat,30,15–15,101.6,103.1,0.4576,53.2,48.2,18.7,17.7,26.1,27.4,35.8,34.8,55.6,50,32.5,29.2,35.5,30.4,68,-11.1
181,Winthrop,BSth,27,15–12,105.5,107.2,0.4538,54.2,51.3,20.2,15.4,28.7,25.5,30.4,30.3,53.3,51.6,36.7,33.8,52.7,39.5,74.2,-6.3
182,Gardner Webb,BSth,31,20–11,105.5,107.2,0.453,54.8,50.2,16.8,18.1,22.6,31,39.2,27.7,53.8,49.9,37.7,33.8,37.3,45,68.5,-4.9
183,Colorado St.,MWC,31,11–20,106.7,108.5,0.4522,54.4,53.1,17,16.2,23.9,27.1,31.9,29.5,55.5,53.5,35.2,35,39.4,41.1,68.3,-12.7
184,Charleston Southern,BSth,28,13–15,100,101.8,0.4495,50,51.4,17.9,21.3,29.3,28.1,27.4,30.9,47.5,49.7,35.6,35.8,43.2,42.2,70.4,-9.1
185,Stony Brook,AE,31,23–8,97.8,99.7,0.4464,48.2,46,20.5,18.7,33.5,26.3,35.4,34.6,47.8,46.6,32.6,30.1,36.7,42.3,70.7,-3.6
186,Ohio,MAC,30,13–17,97.8,99.7,0.446,48.6,50.8,20,18.5,28.2,27.4,33.2,31.2,50.7,48.9,29.7,35.9,34.6,39.5,70.8,-8.5
187,UC Santa Barbara,BW,30,20–10,103.6,105.8,0.4404,50.3,49.7,16.8,16.6,33.1,26.2,39.5,32.4,49.4,50.8,34.8,31.8,32.7,35.5,65.7,-5.8
188,New Mexico,MWC,31,13–18,103,105.3,0.4382,49.5,51.6,19.4,18.3,29.3,28.6,39.3,37.1,47.8,50.8,34.4,35.5,43.8,34.1,73.9,-10.1
189,IU Indy,Horz,30,14–16,102.9,105.2,0.4369,50.1,52.8,19.5,19.9,34.9,28,36,34,50.3,50.6,33.2,37.4,35.2,39.3,70.3,-10.2
190,Cal Baptist,WAC,26,12–14,105.7,108.1,0.4354,51.6,49.2,17.7,15.3,28.7,29,32.1,40.7,51,47.2,34.9,35.8,42.7,31.1,69.3,-8.8
191,Presbyterian,BSth,30,15–15,107.7,110.2,0.4335,53.5,53.9,14.6,18.3,25.9,27.1,31.5,33.6,50.2,53.9,38,35.9,47.4,42.5,68.9,-9.5
192,Mercer,SC,29,9–20,102.4,104.9,0.4315,51,52.7,19.3,20.1,28.8,32.3,35.7,34.7,51.2,53.4,33.8,34.6,37.9,46.6,68.2,-12
193,Santa Clara,WCC,30,15–15,100.3,102.8,0.4299,51.6,49.1,20.5,16.3,24.1,28.3,33.9,35.2,49.8,49.9,36.2,31.8,40.2,34.7,67.6,-7
194,Campbell,BSth,29,17–12,106.5,109.2,0.4293,53,54.3,14.7,19.6,23.9,28.9,31.7,36.5,55.1,53.4,33.9,37,49,41.8,66.8,-7.2
195,Appalachian St.,SB,29,8–21,105.6,108.4,0.4275,51.4,53.8,17.8,17.4,25.9,29.8,37,34.1,51.3,52.8,34.4,37.3,41.9,33.8,72.7,-13.7
196,UT Rio Grande Valley,WAC,33,17–16,96.8,99.5,0.4221,46,49.6,18.2,24.4,26.6,33,43.7,44.8,45.8,49.7,31,33.1,29.4,35.5,71.5,-7.9
197,North Dakota St.,Sum,31,16–15,105.8,108.7,0.4216,53.8,53.6,15.8,14.6,20.7,25.4,32.1,26.2,52.4,52.9,36.8,36.6,48.2,35.7,66.4,-8.4
198,Indiana St.,MVC,29,13–16,101.1,104,0.4185,48.6,51.5,18.6,19.4,23.7,27.2,35.8,38,46.7,52.1,35.6,33.7,28.6,36.4,70.1,-9.3
199,NJIT,ASun,32,20–12,99.3,102.2,0.4178,50.9,48.7,17.7,18.1,21.6,26.7,39.1,29.9,50.1,48.2,34.8,33,37.2,37.5,68.1,-6
200,Dartmouth,Ivy,28,9–19,103.6,106.8,0.4139,51.8,53,17.6,16,23.9,24.8,24.8,27.9,50.6,54.6,35.8,33.1,39.9,33.8,67.5,-12.7
201,Hampton,BSth,28,12–16,105.5,108.8,0.4117,49.1,51.7,14.5,16.6,28.2,27.4,34.7,37.7,47.8,51.4,34,34.8,39,40.1,72.3,-11.2
202,Hawaii,BW,29,16–13,102.2,105.5,0.4101,52.3,50.8,17.6,17.4,26.9,24.7,31.2,32.9,52.2,50.3,35,34.5,42.8,34.4,67.3,-8.5
203,Illinois St.,MVC,32,16–16,100.7,104.1,0.4066,49.1,51.3,18.4,18.2,26,26.1,28.6,32.8,49.1,51.5,32.7,34,38.5,40.5,68.1,-8.8
204,La Salle,A10,31,10–21,99.6,102.9,0.4065,47.2,51.3,20.2,19.8,28.9,28.9,28.5,41.3,45.3,51.2,33.1,34.2,43.5,33.2,70.7,-13.1
205,Green Bay,Horz,31,15–16,102.4,105.9,0.4047,50.7,52.8,16.7,19.1,24.8,30.6,34.7,32.7,50.6,52.1,33.9,35.8,36.7,39.9,75.3,-8.2
206,Washington St.,P12,32,11–21,105.4,109,0.4039,52.8,54.7,19.2,17.1,25.2,29.5,30.3,28.4,51.5,54.9,36.4,36.2,44.5,41.7,71.6,-12.1
207,Rider,MAAC,31,16–15,100.8,104.3,0.4036,50.6,53.7,18,22.8,30.8,27.4,39.9,36,50.4,53.6,34,35.9,34.4,43.4,75.2,-9.8
208,Hartford,AE,32,17–15,106.1,109.9,0.4003,54.2,52.6,17.8,19.3,25.3,31,33.1,29.9,51.5,53.2,38.2,34.4,45.7,39.6,68.3,-9
209,FIU,CUSA,28,15–13,101.2,104.9,0.399,49,53,17.7,23.5,25.6,34.1,37.2,35.7,52.1,53.5,29.8,34.8,41.5,35.7,79.3,-7.7
210,Pacific,WCC,30,12–18,99.4,103.3,0.3903,47.7,54.2,19.6,19.2,26.8,23.1,40.5,42.2,44.9,54.1,35.6,36.2,33.1,43.5,66.3,-9.4
211,Cal St. Fullerton,BW,31,14–17,97.8,101.8,0.3875,49.3,48.9,19.1,16.8,24.6,26.5,38.5,35.8,50.5,49.1,31,32.2,30.6,32.6,70.9,-9.5
212,Prairie View A&M,SWAC,33,21–12,101,105.1,0.3863,48.8,50.9,17.4,24.7,29.8,34,44.2,46.6,49.6,53.5,31.5,30.8,33.5,35.9,72.1,-6.9
213,Columbia,Ivy,26,8–18,101.3,105.6,0.3822,51.5,52.1,18,18.9,24.3,27.2,22.4,38.1,50.6,51,35.4,35.8,36.7,40.8,69,-12.3
214,South Alabama,SB,32,15–17,102.1,106.5,0.3812,52.9,52.1,19.5,19.7,25.5,31.9,35.1,36.6,51.1,51.3,37,35.6,40.5,36.8,67.6,-10.7
215,Valparaiso,MVC,31,13–18,97.8,102.1,0.3777,48.9,49.9,20.3,18.9,26.7,27.1,32.1,31.7,50.1,49.8,31,33.4,33.2,34.9,66.3,-11.9
216,Massachusetts,A10,32,11–21,103.3,107.9,0.3771,51.1,51.2,20.2,16.8,31.5,27.1,31.3,41.4,50.2,50.6,35,35,40,34.8,69.1,-13.6
217,Weber St.,BSky,31,16–15,100.4,104.9,0.3761,53.2,49,16,15.8,19.2,26.9,37.1,30.9,53.4,49.7,35.2,31.7,35.2,32.8,72.1,-10.4
218,Lamar,Slnd,29,16–13,102,106.7,0.3742,49.3,52.2,20,19.8,36.2,27.4,42.3,35.7,48.8,52.3,33.6,34.6,33,37.5,69.5,-8.8
219,South Dakota,Sum,28,11–17,99.5,104,0.3739,50.1,51.7,16.1,17.4,21.5,25.6,35.9,35.2,49.6,50.7,33.9,35.8,40.6,36,68.2,-11.5
220,Iona,MAAC,32,17–15,105.2,110.1,0.3724,53,52.3,17.3,18.6,25.7,30.1,37.1,28.8,53.3,50.2,35.1,36.8,43.6,42.9,72.1,-10.2
221,High Point,BSth,29,14–15,98.8,103.4,0.3717,49.1,50.3,20.4,16.3,34.1,25.5,33.8,29.1,51,51.5,30.3,32.6,33.6,47.3,64.9,-10
222,California,P12,31,8–23,103.6,108.5,0.3698,48.6,56.9,16.5,20.5,23.3,31.4,34.8,36.1,46.5,56.7,35,38.1,34.1,41.8,67.8,-13.3
223,William & Mary,CAA,30,13–17,102.6,107.4,0.3697,54.4,52.7,18.3,15.6,24.5,26,31.3,30,55.8,51.1,35,36.9,41.5,36.3,70.1,-10.8
224,Cal St. Bakersfield,WAC,28,13–15,101.8,106.8,0.3642,47.3,51.8,19.5,20.2,38,29.4,29.3,52.2,47,49.8,31.9,36.5,33.4,40.6,66.6,-8.6
225,Cornell,Ivy,28,13–15,97.9,102.8,0.3631,50.4,50.3,18.7,17.6,18.9,28.3,34.5,26.9,51.5,50.9,32.7,32.9,42.3,34.1,69.3,-8.3
226,Long Beach St.,BW,32,13–19,100.1,105.2,0.3612,47.6,51.1,19,18.9,28.9,33,40.8,30.2,46.3,51.6,33.8,33.5,30.3,35.7,72.7,-11.6
227,Fairleigh Dickinson,NEC,31,18–13,104.8,110.3,0.3575,54.5,51.5,19.4,20.4,29.4,33.1,35.5,30.2,51.2,51.6,40.4,34.3,35,38.5,68.3,-9.2
228,Florida Gulf Coast,ASun,30,12–18,100,105.3,0.357,52.6,52.1,21.2,19.2,25.6,30.8,31.9,27.4,50.7,49.9,36.9,36.8,40.5,41.5,69.8,-11
229,Detroit Mercy,Horz,31,11–20,105.4,111,0.3565,49.7,54.4,16.3,19.8,29.3,36.4,31,32.7,46.7,56.2,35.6,34.5,44,41,70.2,-12
230,Little Rock,SB,29,8–21,99,104.2,0.3558,54.4,52.3,22.6,19.4,24.3,27.2,42.5,40.3,54.9,51.7,35.6,35.3,34.2,43.3,71.7,-14.7
231,Boston University,Pat,32,14–18,103.3,108.8,0.3536,53.4,54.6,18.8,18.2,28.6,25.1,24.8,32.5,54.5,56.4,34.2,34.7,33.1,40,67.9,-12.8
232,Holy Cross,Pat,33,16–17,100.5,106,0.3534,52.7,53.8,16.1,22.1,20.6,32.9,23.1,26.8,52.5,52.2,35.4,37.3,36.5,43.4,65.1,-11
233,Marist,MAAC,31,12–19,101,106.7,0.346,52.3,53,18.9,19.3,24.3,26.6,32.2,35.9,50.8,52.6,36.3,35.5,41,47.8,66,-14.9
234,Eastern Kentucky,OVC,29,11–18,98.9,104.9,0.3365,47.8,53.2,18.2,21.5,27.3,31.1,32.6,39.7,47.7,54.4,32,34,39.2,34.4,78.5,-11.1
235,Troy,SB,28,10–18,102.3,108.6,0.3351,51,52.7,19.9,17.1,27.2,31.1,31.7,32.8,51.7,50.1,33.2,37.8,40.9,38.4,68.4,-11.5
236,Fordham,A10,31,11–20,96.8,102.8,0.3333,46.8,49.5,16.4,19.1,25.1,28,24.5,36.9,44.7,49.6,33,32.9,43.5,37.1,66.4,-14.6
237,Air Force,MWC,31,13–18,99.7,105.9,0.3327,51.3,53.6,19.3,17.8,23.2,24.1,28.3,28.6,53.1,53.6,32.3,35.7,40.6,46.4,67.6,-10.6
238,Western Michigan,MAC,31,7–24,99,105.2,0.3324,48,52.1,21.7,15.2,29.7,27.6,36.7,29.9,49.4,50.1,30.5,36.9,39.3,38.2,70.5,-15
239,East Carolina,Amer,31,10–21,97.9,104.1,0.3314,46.1,51,19,19.5,28.2,31,35.6,41.8,47.7,52,28.4,32.9,30.4,37.1,69.8,-12.1
240,Evansville,MVC,30,9–21,98.2,104.4,0.3309,49.4,50,18.5,17.1,18.9,26.2,37.5,37.5,47.9,49,34.2,34.8,43.8,31.2,70.9,-14.3
241,Arkansas St.,SB,30,11–19,102.1,108.7,0.3293,47.2,51.6,19.4,17.1,33.7,29.8,37.9,43.7,46.5,50.2,32.3,36,37.5,36.3,69.4,-12.4
242,Chattanooga,SC,29,9–20,101.2,107.6,0.3292,51.5,52.9,19.1,15.4,24.6,28.4,24.2,31.6,49.3,52,36.3,36.4,43.4,35.3,67.8,-12.5
243,Quinnipiac,MAAC,30,16–14,103.1,109.7,0.3277,52.6,50.4,19.7,15.9,29.8,29.3,37.8,26.5,48.1,50,37.6,34.1,53.8,36.6,68.1,-10.6
244,Army,Pat,31,12–19,96,102.2,0.3264,49.6,53.3,16.5,18.7,21.6,22.9,24.3,28.4,51,53.4,31.8,35.4,43.5,40.3,71.3,-13.7
245,UMBC,AE,31,18–13,94.8,101.1,0.3247,48.4,51.4,18.3,22.9,24.5,24.4,31.1,32.9,49.5,51.8,31.3,34,42,49.3,66.3,-7.9
246,Siena,MAAC,33,17–16,101.1,107.8,0.3227,51.5,52.6,15.6,18,23.6,28.5,24.7,27.3,52.1,51.9,33.9,36,47.8,35.8,62,-11.6
247,Texas Southern,SWAC,32,19–13,102.2,109,0.3205,50.2,51.7,19.8,19.9,32.5,31.3,41.2,33.9,51.6,50.4,31.9,36.1,36.6,34.9,75.7,-6.4
248,The Citadel,SC,27,9–18,106.2,113.7,0.3149,52,56.6,17.3,16.9,25.1,31.8,25.8,31.7,54.2,57.5,33.5,37.1,53.6,48.8,75.2,-10.7
249,Youngstown St.,Horz,30,10–20,103.6,111.1,0.3103,49.6,53.6,18.5,16.2,33.5,28.9,23.1,38.5,48.5,55,34.1,34.2,44.1,37.7,68.7,-13.8
250,Middle Tennessee,CUSA,30,9–21,96.8,103.9,0.3075,46.7,50.8,22.8,17.5,32.3,28.1,29.6,34.2,45.7,50.5,32.3,34.1,35.4,40.9,69.2,-13.1
251,UMKC,WAC,31,10–21,99.1,106.4,0.3067,49.8,53.6,17.2,20.9,23.5,32.3,32.4,36.7,47.8,53,35.2,36.5,40.3,36,67.9,-13.4
252,Rice,CUSA,30,11–19,102.5,110,0.3064,50.1,51.6,18.9,14.9,26.6,24.4,38.5,30.6,48.1,51.5,35.3,34.5,42.5,39.2,71.7,-12.8
253,Eastern Washington,BSky,33,15–18,99.5,106.9,0.3032,50.3,52.5,17.1,16.6,24.6,23.6,27,34.8,48.9,50.1,34.8,37.4,43.4,39.5,68.7,-11.7
254,Saint Francis,NEC,30,16–14,104.1,112,0.3026,49,53.7,17.4,17.2,33.7,28.4,35.2,31.7,46.8,54.6,35.2,35,35.9,39.4,69.5,-8.9
255,North Dakota,Sum,26,8–18,97,104.4,0.2997,51.3,52.5,17.9,17.3,21,25.4,27.2,30,49.6,52.2,36,35.3,36.9,32.7,71,-12.6
256,Southeastern Louisiana,Slnd,31,15–16,97.2,104.6,0.299,50.4,50.2,24.1,20.9,32.5,28.2,37.2,39.3,50.4,50.6,33.6,32.9,40.9,35.3,66.6,-10.6
257,UC Davis,BW,29,9–20,95.2,102.6,0.297,49,52.8,19.9,21.1,22.1,27.7,29.7,37.7,49,53.3,32.7,34.6,37.7,37.5,67.1,-13.8
258,Delaware,CAA,31,15–16,104,112.2,0.2941,53.3,52.8,17.2,14.9,24.2,28.8,31.2,28.6,50.9,49.9,37.8,38.4,41.1,38.3,64.9,-10.8
259,Morehead St.,OVC,31,11–20,100.9,109,0.292,48.4,52.5,17.2,17.7,27.8,31.6,33.9,28.4,47.1,51.3,33.6,36.4,38.7,36.6,68.7,-12.4
260,Cal St. Northridge,BW,32,12–20,103.7,112,0.2907,51.7,51.5,17,16.8,28.2,32.1,32.1,31.3,50.3,48.1,36.6,38.4,30.6,36,71.9,-14.5
261,LIU,NEC,31,15–16,97.5,105.5,0.2872,50.7,48.2,20.1,18.5,28.3,29.5,34.4,35.4,50.3,47.7,34.1,32.8,43,32.7,72.4,-12.8
262,Sacred Heart,NEC,31,14–17,102.3,110.8,0.2867,51.7,51.8,19.9,16.5,31.8,27,38.1,31.3,51.1,49.3,35.2,37.3,35,37.6,73.5,-13
263,UNC Wilmington,CAA,32,9–23,104.5,113.2,0.2853,50.5,56,18.5,14.5,31.7,26.7,32.8,31.9,49.3,54.4,35,38.8,37,43,70.7,-16.5
264,Tulane,Amer,31,4–27,96.6,104.7,0.2827,47.1,50.6,21,15.1,27,30.9,32.8,31.6,46.7,50.7,31.8,33.6,37.6,38.7,71.1,-17.1
265,Milwaukee,Horz,30,8–22,99,107.4,0.2797,48.1,51.7,18,15.3,26.7,28.3,28.2,36.3,46.5,53,33.8,33.3,37.5,45.3,67.6,-15.9
266,Oral Roberts,Sum,30,9–21,102.9,111.8,0.2769,52.2,54.1,20.4,14.5,29.8,27.1,26.1,32.7,50.7,51.3,36.4,39,38.9,39,68.4,-14.1
267,St. Francis NY,NEC,30,15–15,95.4,103.8,0.2762,48.4,48.7,17.7,19.2,27.1,28.3,29,38.8,47.3,49.2,33.3,31.7,40,31.2,69.8,-11.5
268,Canisius,MAAC,32,15–17,100.9,109.8,0.2755,50.5,53.6,18.6,20.5,27,31.9,31.4,36.9,52,53.3,32.4,36,43.1,37.3,69.2,-11.5
269,Drexel,CAA,31,12–19,103.8,113,0.2735,51.3,55.6,16.6,14.6,29.2,26.3,30.6,30.3,50.9,54.7,34.7,38.2,34.9,34.3,70.9,-13.3
270,Fairfield,MAAC,31,9–22,97,105.7,0.2696,50.7,52.6,20.7,21.4,26.1,28.9,23.9,40.1,49.5,51.2,35,36.6,42.2,35.6,69.4,-17.6
271,George Washington,A10,33,9–24,95.4,104,0.2685,45.8,51.2,18.2,17.1,23.4,28.5,32.6,30.2,45.3,49.8,31.1,35.6,34.3,40.2,68.9,-15.6
272,Robert Morris,NEC,31,15–16,94.1,102.7,0.2683,48.6,51.3,21.6,22.3,29.5,28.1,33.3,39.8,47.2,51.6,33.9,33.9,38.1,37.4,67.6,-11.3
273,Southern Utah,BSky,30,14–16,96.3,105.2,0.265,50.5,51,19,17.1,23.1,24.9,37.7,39.1,50,48.2,34.2,36.8,39.4,39.1,71.8,-11.8
274,Cleveland St.,Horz,29,8–21,100.7,110.1,0.2627,51.5,51.6,18.5,16.8,26.3,33,31.7,34,48.9,53.2,36.5,32.9,44.4,39.8,70.8,-15
275,Loyola MD,Pat,32,11–21,100.4,109.8,0.2626,51.6,55.6,19.5,20.6,27.8,29.5,33.6,32.3,51.8,53.8,34.1,39.3,33.6,35.5,70.2,-14.8
276,Navy,Pat,31,12–19,96.6,105.7,0.2625,46.8,52.1,20.7,16.6,31.8,25.5,30.5,29.7,46.4,53.2,31.7,33.8,36.7,42.9,68.3,-13.2
277,Albany,AE,31,11–20,97.7,106.9,0.2622,49.3,52.1,20.9,18.5,27.3,28.3,32.5,30.2,46.9,51,34.8,35.9,45.5,39.1,67.4,-15.5
278,Norfolk St.,MEAC,31,18–13,96.7,105.8,0.2614,50.3,49,20.6,20.8,26.7,28.8,39.5,43.4,46.9,47.7,37.3,33.8,37,42.6,70.2,-8.8
279,Houston Christian,Slnd,28,10–18,102.2,111.8,0.2612,49.6,55.7,19.5,20.2,33.8,29.6,42.4,35.7,49.3,54.3,33.4,39,31.9,33.7,74.9,-12.9
280,New Orleans,Slnd,28,15–13,95.6,104.7,0.2607,48.2,49.7,21.8,22.6,32.5,34.4,36.7,39.2,46.9,50.1,34.2,32.7,28.6,33.8,69.4,-8.6
281,Jacksonville,ASun,30,10–20,97,106.3,0.2593,49.6,52.1,19.9,18.2,28.3,27.4,30.5,28.8,51,50.3,31.2,37,32.7,34.7,72.4,-14.1
282,Montana St.,BSky,31,14–17,105.1,115.2,0.2587,53.4,57.1,17.1,17.2,26.3,26.6,34.9,28.3,51.1,57.4,37.6,37.8,43.8,44.7,71,-12
283,Grambling St.,SWAC,30,14–16,93.9,103,0.2555,49.6,44.9,22.1,18.2,26.1,29.7,44.1,42.9,45.1,44.6,39.7,30.2,30.8,35.3,70.7,-11.3
284,Sacramento St.,BSky,28,12–16,95.5,104.9,0.2549,48.7,52.6,19.1,21.4,28.2,27.1,33.5,36.8,48.3,50.8,33.1,37,29.6,38.4,68.7,-12.3
285,Western Carolina,SC,31,6–25,99.7,109.4,0.2548,53.6,55.3,25.1,14.7,28.4,25.7,34.8,39.7,52.3,57.8,36.8,34.1,45.8,38.4,71,-16.3
286,Western Illinois,Sum,29,8–21,97.3,106.8,0.2548,49.8,52.2,16.3,14.5,22.6,25.5,23.2,28.1,45.9,48.4,38.2,38.9,34,37.4,68.5,-15.8
287,Tennessee Martin,OVC,29,10–19,104,114.3,0.2523,50.4,57.1,18.8,19.3,31.5,34.7,26.4,27.2,49.9,56.7,34.1,38.5,38.3,41.8,69.5,-13.1
288,James Madison,CAA,31,12–19,99.8,109.8,0.2497,50.2,52.9,18.8,16.4,30.1,29.4,33.4,34,47.5,52.6,36.6,35.7,36.5,35.6,66.5,-13.9
289,Towson,CAA,31,9–22,99.6,109.7,0.2486,48,52,18.8,15.2,35.1,27.2,28.1,33,47.6,50.8,32.7,35.6,29.3,46,64.9,-16.7
290,Texas A&M Corpus Chris,Slnd,28,10–18,93.9,103.5,0.247,47.9,48.6,22.3,20.1,31.1,27.5,29.8,41.7,47.6,46.1,32.3,34.9,34.1,40.4,66.1,-13.5
291,Longwood,BSth,29,12–17,95.9,105.7,0.2462,51.5,49.9,20.9,17.7,24.5,25.3,34,33.6,50.8,49.5,34.9,33.6,50.1,50.3,68.3,-12.8
292,UMass Lowell,AE,30,13–17,102.3,112.8,0.2458,53.7,52,19.6,17.9,27,29.8,34.1,32.6,55.1,54.7,34.3,31.6,39,36.8,71.7,-12.7
293,Monmouth,MAAC,35,14–21,92.7,102.2,0.2458,45.8,51.1,20.6,21.2,29.3,28.5,40.3,43.2,46.4,48.4,29.7,35.8,29.5,51.4,68.9,-15.1
294,Portland St.,BSky,29,13–16,100.7,111.1,0.2432,46.9,53.7,19.4,18.8,38.7,28.5,37.3,43.3,48.3,54.6,29.8,34.8,39.1,36,70.2,-11.8
295,North Carolina Central,MEAC,30,15–15,97.2,107.5,0.2405,49.8,49.7,23,17.7,34.6,27,33.4,30.9,51.7,50.9,31.1,31.6,36.6,34,66.4,-10.8
296,UTEP,CUSA,27,6–21,90,99.8,0.233,45.7,49.5,22.8,19.1,26.7,26.9,34.8,32.8,44.5,46.8,31.8,36,39,36.9,69.5,-15.3
297,Eastern Illinois,OVC,31,13–18,99.3,110.4,0.2281,49.6,53.6,18.8,18.4,29.2,30.5,28.7,33.1,46.7,50.3,36.2,39,38.7,40.6,68.2,-11.9
298,VMI,SC,29,8–21,100.6,112.2,0.2232,50.1,56.9,16.5,16.9,21.7,27.6,29.2,32,47.6,56.8,35.4,38.1,46,39.9,72.9,-12.9
299,Central Arkansas,Slnd,30,11–19,98.7,110.1,0.2211,49.1,51.9,19.7,18,24.5,30.9,34.2,34.3,46.3,51.2,35.3,35.3,42.4,40.2,71.8,-13.2
