Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
152,Richmond,A10,30,16–14,98.2,97.1,0.5305,50.6,50.5,22,25.2,25.8,33.7,30.3,44.9,49.2,50.3,35.3,33.9,38.5,37.5,64.3,-5.4
153,Northern Arizona,BSky,30,19–11,103.3,102.2,0.5303,54.6,50.1,22.5,20.3,30,27.8,46.7,37.9,52.7,46,39,37.8,33,37.9,68.1,-5.5
154,Northeastern,CAA,31,14–17,100.9,99.9,0.527,46.7,49.5,20.7,22,34.8,33.1,36.4,34.1,46.6,49,31.3,33.8,31.6,31.4,63.6,-9.2
155,Tulane,CUSA,31,16–15,100.5,99.7,0.5233,48.9,46.9,22.5,20.4,31.4,35.9,43.5,37.8,48.8,45.1,32.7,33.5,27.7,34.7,65.5,-6.4
156,Belmont,ASun,32,24–8,105.8,105.1,0.5198,53.3,52,20.4,22.4,33.8,30.4,34,35.6,52.2,51.9,36.3,34.8,47.4,34.3,71.4,-3.4
157,American,Pat,32,21–11,105.3,104.6,0.5194,52.5,47.5,22.1,19.7,32.3,30.2,42.1,38,46.5,44.6,40.9,35.1,40.1,35.4,62.7,-5.7
158,Chattanooga,SC,29,16–13,100.5,99.8,0.5188,51.6,50,25,20,35.2,28.8,46.7,29.4,53.1,48.2,32.9,34.6,39.9,47.4,73.9,-6.2
159,Saint Louis,A10,30,15–15,97.9,97.3,0.5162,48.9,48.6,20.4,18,23.8,28.2,36.2,31.3,46.5,45.6,35.9,36.4,33.8,32.8,60.8,-5.7
160,Santa Clara,WCC,29,13–16,98.8,98.3,0.5139,54.1,48.2,26.2,20,29.9,28.9,37.2,33.4,52,44.7,38.8,36.6,33.3,34.5,61.7,-8.6
161,Milwaukee,Horz,29,13–16,99.4,99.4,0.4999,44.8,50.5,18.4,19.4,32.1,28.5,35.6,36.5,44,49.8,30.8,34.8,36.2,28.9,69.4,-8.1
162,Morgan St.,MEAC,31,21–10,97.2,97.2,0.4984,47.4,44.8,19.7,22.2,38,30.4,38.2,43.2,46.7,43.5,33,32.6,25.8,24.9,66.6,-5.8
163,UNC Wilmington,CAA,33,20–13,105.8,106.1,0.4928,53.7,49.7,22.4,18,33.9,31.9,32.5,31.9,53.3,48.7,36.2,34.4,34.8,34.2,68.8,-6.5
164,UC Irvine,BW,33,17–16,102.4,102.8,0.4884,51.7,53.4,19.2,22,26.6,28.1,34,37.5,50,52.3,36.5,36.8,34.8,35.5,64.7,-9.5
165,Lamar,Slnd,26,15–11,105.9,106.4,0.4879,52.5,53.9,20.3,25.7,32.6,34.6,36.6,38.7,50.1,52.8,37.8,37.7,35.8,30,71.3,-6.7
166,Charleston,SC,33,16–17,103.9,104.4,0.4877,52.7,49.8,20.3,17.7,31,32.8,27.3,26.6,52.1,48.6,35.6,34.9,38.2,31.3,67.9,-9.5
167,George Washington,A10,26,9–17,98.6,99.3,0.4784,47.2,49.5,22.8,20.1,35,34.4,31.1,38.2,46.1,48.6,32.8,33.8,36.2,42.9,65.5,-8.3
168,Austin Peay,OVC,34,24–10,102.8,103.6,0.4761,52.3,54.1,18.5,24.5,29.9,32.3,44.6,32.7,49,53,38.6,37.1,37.2,40,67.4,-5.1
169,TCU,MWC,29,13–16,99.1,100.1,0.4714,46.3,52.4,20.5,24.3,32.5,29.4,35,36.9,42.6,51.5,35.3,35.9,36.1,37.4,69,-7.8
170,Holy Cross,Pat,29,15–14,99.6,100.6,0.4711,48.6,48,25.8,22.6,41.3,33,40.5,42.8,48.6,43.6,32.4,36.8,30.7,37.8,61.3,-9
171,UNC Asheville,BSth,28,19–9,104.9,106.1,0.4675,53.6,49.3,19.1,16.3,30.3,31.4,38.5,23,53.7,45.4,35.6,37.2,31.8,37.1,66.6,-3.8
172,Loyola MD,MAAC,33,19–14,104.1,105.4,0.4634,50.3,48.3,21.2,18.2,35.9,34.4,39.1,43.6,47.1,47.1,36.8,33.7,39.4,33.2,67.7,-7.3
173,Mount St. Mary's,NEC,32,18–14,97.6,99.2,0.4523,50.2,46.4,20.9,22,30,33,38.7,38.6,48.1,45.7,36.7,32.1,30.1,30.7,67.5,-9.3
174,Albany,AE,30,15–15,101.4,103.3,0.449,49,49.4,21.5,19,36.5,25.3,36.1,41,47.7,46.8,34.5,36,30.2,36.1,65.3,-10.5
175,Northwestern,B10,29,7–22,103.4,105.3,0.4472,51.5,56.8,18.5,24.4,20.6,37.9,23.8,39.3,49,55.8,36.4,38.8,43.7,43.3,63,-10
176,UT Arlington,Slnd,28,17–11,99.3,101.4,0.441,52.5,47.1,24.1,20.8,31.8,30.5,41.5,37.9,52.7,46.3,34.7,32.2,31.3,41.4,70.6,-6.9
177,Middle Tennessee,SB,31,16–15,101.9,104.1,0.4393,51.6,51.7,22,20.5,29.9,31,41.4,46.4,50.5,51.3,36.1,34.9,29.7,38.1,64.1,-7.8
178,Eastern Michigan,MAC,31,14–17,102.9,105.1,0.4391,50.3,50.8,23.1,21.3,34.7,34,40.4,40.6,47.3,49.1,35.9,36.1,45.3,34.9,64.3,-10.3
179,Fresno St.,WAC,31,12–19,96.8,98.9,0.4374,48.4,49.1,17,19.5,23.4,29.3,29,30.3,46.6,48.2,34,34.1,41,31,68.9,-12.4
180,Rutgers,BE,31,11–20,94.5,96.7,0.4352,44.8,47.7,22.5,18.8,31.9,34.4,34.7,27.4,43.4,44.6,31.8,37.1,31.2,28.3,66.5,-8.4
181,New Orleans,SB,30,17–13,103.2,105.5,0.4347,49.5,51.7,17.5,21.7,29.4,32.6,36.8,40.3,48.4,49.6,34.8,37.2,27.5,33.5,69.8,-7.6
182,Central Michigan,MAC,29,13–16,101.8,104.2,0.4346,49.2,51.4,22.6,24.6,35,36,38.8,60.5,48.4,50.9,33.7,35.3,37.2,27.2,69.3,-8.4
183,East Tennessee St.,ASun,31,18–13,102.7,105.1,0.4331,50.9,51.2,21.4,23.6,33.8,37.2,36.3,37.7,50,50.2,35.1,34.9,33,43.3,72.8,-7.2
184,Vermont,AE,31,16–15,99.3,101.9,0.4251,50.9,47.3,21.4,20.8,33.5,31.3,37.3,41.5,49.9,44.2,35.5,36.3,28.3,29.9,70.4,-10.4
185,Lafayette,Pat,30,15–15,104.5,107.5,0.4184,53.2,50.2,23.6,24.2,34.2,38.2,41.9,41.2,47.9,48.1,39.7,36.4,45.4,33,70.5,-10.1
186,Buffalo,MAC,29,9–20,98.3,101.2,0.4172,45.7,50.1,22.4,22.4,37.6,33.9,30.7,49.6,44.7,49.9,32.2,33.8,28.2,31.9,73.2,-12.9
187,Little Rock,SB,29,18–11,93.9,96.7,0.417,47.6,46.5,24.7,23.2,35.5,29.1,48.9,45,45.7,47.6,34.6,29.6,30.6,35.9,66.2,-6.6
188,William & Mary,CAA,31,15–16,98.8,101.7,0.4162,48.7,49,21.1,22.4,29.7,35.5,31,35.4,46.7,48.2,34.1,33.5,44.8,40.3,63.1,-9.3
189,Weber St.,BSky,28,15–13,97.6,100.6,0.4127,51.7,50.2,24.2,20.8,29,27.6,44.9,38.3,49.5,46.8,37,37.2,35.8,38.3,65.5,-8.1
190,Montana,BSky,28,12–16,104.9,108.1,0.4124,54.4,51.2,19.4,18,28.2,31,33.6,36.4,51.9,50,38.8,36.1,39.6,28.8,64,-10.8
191,Wyoming,MWC,28,10–18,99.5,102.8,0.4084,49.3,48.5,24.4,17,29.6,30.7,45.1,35.9,50.3,47,31.6,34.2,34.3,35.8,70.5,-10.2
192,Louisiana,SB,29,14–15,96.2,99.4,0.4065,47.7,47.9,22.2,23.3,33.9,37.3,38.8,45,46,46.2,33.6,35.2,38.1,25.8,65.5,-9.4
193,Elon,SC,31,13–18,96.2,99.5,0.4058,47.6,49.2,20.6,20.8,30,32.6,28.4,40.5,47.7,49.1,31.6,33.1,31.4,31.5,63.9,-10.3
194,Murray St.,OVC,29,16–13,102.2,105.7,0.4032,54.3,49.7,21.5,20.1,32.7,32.6,37.2,41.8,53,48.5,38.4,34.5,28.7,37.7,65.7,-9.4
195,High Point,BSth,27,13–14,101,104.6,0.4017,52.1,48.8,21,19.9,33.3,33.2,26.6,35.4,50.4,47.4,36.5,34.5,38.6,34.3,63.7,-9.6
196,Gardner Webb,ASun,31,15–16,100.2,103.9,0.3981,51,47.5,20.9,20.1,30.7,35,35.9,43.9,49.3,48.2,35.8,30.7,37.9,33.1,72.5,-10.1
197,Colgate,Pat,32,18–14,96.2,100,0.391,49.9,47,24.3,22.2,33.5,35.3,37.9,35.4,46.8,45,38.2,33.8,29.8,35,65.7,-9
198,Lipscomb,ASun,30,14–16,98.3,102.4,0.3844,50.1,48.6,21.1,20.1,31.9,29.6,41,38.6,48.8,45.5,35.1,35.9,35.5,36.8,68.5,-11.6
199,Hampton,MEAC,30,18–12,92.3,96.2,0.3824,46.1,44.3,24.7,25.5,38.5,37,46.3,37.8,45.5,44.7,31.5,28.9,33.9,31.3,69,-7.5
200,Purdue Fort Wayne,Sum,29,11–18,98.1,102.3,0.3814,50.6,50,20.2,18.4,20.1,31.8,39,37.2,49.4,49.7,35.4,34,33.4,28.8,68.3,-9.7
201,Southeastern Louisiana,Slnd,26,13–13,94.1,98.4,0.3755,49.7,46.4,24.9,21.6,31.4,31.9,42.3,36.6,49.4,44.9,33.6,33.4,25.6,28.1,66,-8.5
202,James Madison,CAA,30,13–17,101.9,106.6,0.3736,51,54,23.6,23.3,36.6,35.5,40.7,39.5,49.9,53.4,35.9,36.9,28.3,31.9,70.6,-11.8
203,Loyola Chicago,Horz,29,10–19,98.3,102.9,0.3733,44.5,51,19.8,21.1,33.7,33.2,32.2,35.9,45.4,48.4,28.2,37.2,30.2,34.6,62.1,-11.6
204,Navy,Pat,30,16–14,99.1,103.8,0.3709,48.3,48.2,21.1,24.2,32.6,34.9,34.5,43,44.9,48.1,35.1,32.2,43.5,31.1,75.3,-10.8
205,Central Connecticut,NEC,30,14–16,101.6,106.4,0.3708,51.8,52,21,19.6,36.3,33.4,28.9,22.4,50.9,50,35.7,37.1,35,35.4,64.6,-12.3
206,East Carolina,CUSA,27,9–18,102.6,107.5,0.3704,48.6,50.5,21.2,19.8,31.8,39.8,40.8,42.8,43.1,49,38.3,36.2,38.4,29.2,67.2,-10.7
207,Bowling Green,MAC,30,13–17,98.2,103,0.3662,48.6,46.7,23,18.7,33.9,36.3,35,38.1,49.1,46.3,31.6,31.7,29.7,34.5,65.6,-10.1
208,St. Bonaventure,A10,30,8–22,102.1,107.1,0.3651,48.5,52.9,21.4,19.5,31,33.4,34.9,32.8,46.8,51.8,34.2,36.2,37.7,44.2,67,-13.9
209,Wofford,SC,28,12–16,103.6,108.7,0.3649,49.2,52.9,19.4,17.3,31.9,32,38.4,32.2,45.1,52.3,37.5,36.1,36.2,34.4,63.4,-8.2
210,Delaware,CAA,31,14–17,95.9,100.8,0.3587,46.1,49.3,20.8,22.3,27.6,35.5,40.2,35.3,45.5,49.1,31.4,33.1,35.6,27.3,66.7,-10.8
211,Hawaii,WAC,30,11–19,101.4,106.8,0.3567,49,53.2,20.2,23.5,31,37.7,34.9,45.9,48.7,51.1,33.2,39.1,30.1,28.5,68.7,-13.2
212,Sacred Heart,NEC,32,18–14,99.1,104.3,0.3564,50.2,50.1,20.4,23.7,30.8,35.6,27.9,40.8,49.6,49.5,34.2,34.2,35.7,32.4,70.4,-9.8
213,Fairfield,MAAC,30,14–16,102.5,108,0.3545,50,52.2,21.2,19.4,36.7,36.2,37.8,35.5,46.2,49.2,38.1,38.1,34.5,37.2,62.7,-9.9
214,Hofstra,CAA,30,12–18,96,101.3,0.3513,48,47.1,23.6,18.9,33.9,30.6,35,38.7,47.3,45.6,33.3,33.4,26.7,34.6,69,-12.4
215,Evansville,MVC,29,8–21,96.4,101.7,0.3507,46.8,52.5,22,21.4,28.8,32.4,38.4,39.3,42.6,51.1,38.9,36.5,26.9,37.2,64.8,-12.4
216,Liberty,BSth,29,13–16,101,106.6,0.3499,54.7,51.3,20.5,19.8,26.2,31.2,30.7,35,54.2,51.6,36.8,33.7,46.3,37.7,64.3,-11.4
217,Binghamton,AE,30,14–16,98.5,104,0.3487,48.6,50.4,20.9,22.1,34.8,35.1,31.3,40,47.8,50.1,33.5,33.9,31,32.3,64.5,-11.7
218,Alabama St.,SWAC,27,17–10,100.7,106.3,0.3486,51.3,46.2,19.6,17.9,34.9,30.1,32.9,38.3,50.5,43.7,35.3,34.9,31.4,29.2,65.7,-7.1
219,Youngstown St.,Horz,28,7–21,96,101.5,0.3475,48,52.5,21.4,20.5,25.6,30.5,34.9,34.6,47.2,51.9,33.2,35.8,31.3,32.9,69.8,-12.8
220,LIU,NEC,30,15–15,98.6,104.3,0.3444,46.1,49.8,18.6,20.2,35.3,30.4,39.2,28,44.7,50.9,32.3,31.5,35.2,32.6,70.9,-11.2
221,Jacksonville,ASun,30,17–13,100.3,106.2,0.3429,49,51.5,23.5,22.9,38,35.5,43.2,36.7,49.5,51.9,32,34,31,36,67.8,-7.3
222,Iona,MAAC,32,12–20,93.9,99.5,0.3394,48.6,49.3,24.6,23.8,34.8,34,33.9,47,49.3,46.6,31.4,35.7,33,38.4,68.2,-13.3
223,Florida Atlantic,SB,33,15–18,99.9,106.2,0.3328,51.1,51.6,22.8,19.8,30.8,29.5,53.4,37.5,49,50.2,37.4,35.9,30.3,39,70.6,-11.6
224,Utah Valley,ind,27,13–14,101.9,108.3,0.3296,52.1,50.7,21,21,32.7,34.1,31.7,34,49.6,49.1,37.5,35.5,37.6,38.6,62.8,-9.9
225,Montana St.,BSky,28,13–15,103.1,109.7,0.329,50.7,52.3,20.3,20.1,32.4,30.2,37.6,44.2,48.8,51.2,36,36.3,36.7,33.8,68.2,-10
226,Tennessee St.,OVC,30,13–17,102.3,109,0.3272,53,55.3,19.6,22.7,31.2,32.6,32.1,45.8,51.5,54.6,36.9,37.6,37.2,38.3,70.6,-12
227,Oregon St.,P10,30,6–24,94,100.1,0.3266,41.7,52.6,18,19.3,33.1,32.9,27.1,39.8,40.9,51.4,28.9,36.9,31.1,31.5,67,-11.8
228,Manhattan,MAAC,31,12–19,99.8,106.3,0.326,48.3,53.8,19.8,21.8,32.6,32.8,38.5,43.4,45.9,51.8,35.4,38.7,32.8,31.9,67.9,-14.4
229,Southern Utah,Sum,29,11–18,98.8,105.4,0.323,50.4,53.9,23.8,21.9,35,30.9,46.1,42.4,51,51.2,32.2,39.5,23,34.1,66.8,-11.8
230,Toledo,MAC,30,11–19,92.1,98.2,0.3226,45.4,52,24,25.5,29.8,37.9,37.6,32.4,45.3,52.5,30.3,34.1,37.8,34.3,66.2,-10.3
231,Boston University,AE,31,14–17,94.9,101.3,0.3204,47.3,50.2,21.6,22.4,31,31.8,32.8,42,45.4,50.6,33.3,33,41.6,37.8,65.1,-11.9
232,Yale,Ivy,27,12–15,98.8,105.7,0.3155,50.8,52.5,22.2,21.8,30.5,30.7,36,40,50.5,50.6,34.2,37.6,36,32.8,67.4,-9.4
233,Troy,SB,29,10–19,101.9,109.1,0.3134,48.7,54.2,17.8,22,27.4,38,31.6,27.8,45.5,53.8,34.7,36.5,49.6,38.8,72.7,-13.3
234,Pepperdine,WCC,31,10–21,97.6,104.7,0.3081,46.6,55.6,22.6,25,32.2,36.8,35.1,32.1,47.3,53,30.2,40.6,37.6,32.2,75.2,-12.5
235,Wagner,NEC,31,23–8,95.5,102.5,0.3074,49.2,47.1,21.8,19.9,36.6,30.4,36.2,34.2,50.2,46,31.3,32.6,30.8,37.4,69.7,-4.3
236,Ball St.,MAC,30,6–24,94,100.9,0.3068,44,52.7,18.7,21.7,29.9,30.5,35.4,33.2,44,48.7,29.5,39.6,27.1,37.1,63,-16.4
237,Bucknell,Pat,31,12–19,94.5,101.5,0.3063,48.8,48.1,24,21.1,29.8,33.1,36.2,40.9,47.7,48.1,33.7,32.1,39.6,38.5,64.1,-13.7
238,Quinnipiac,NEC,30,15–15,102.7,110.5,0.302,51.2,50.9,21.1,17.5,35.7,29.3,33.4,37.2,48.5,49.1,39.2,36.3,25.7,34,68.5,-11.3
239,Denver,SB,29,10–19,95.9,103.2,0.3016,53.7,50.9,25.1,22.6,22.3,35,38.1,40.4,55,50.4,34.7,34.8,44.2,27.7,57.4,-13.4
240,Towson,CAA,31,13–18,97.6,105.1,0.3004,47,50.4,17.6,20.6,28.7,32.6,30,36.3,45.5,48.4,32.9,35.9,37.6,36.3,67,-12.6
241,Northern Colorado,BSky,27,11–16,96.8,104.3,0.2969,49.2,52.3,24.8,22,34.1,29.3,42.1,38.9,47.8,49.8,34.5,37.5,34.2,38.8,70.3,-11.6
242,Hartford,AE,34,18–16,100.9,108.8,0.2957,53.3,52.7,21.4,23.3,25.8,37.6,38.4,34.3,50.2,48.1,38.1,39.5,45.1,41.7,68.7,-10.2
243,Detroit Mercy,Horz,29,6–23,99.1,106.9,0.2952,48.5,53.4,20.6,20.9,29.8,32.5,25.6,39.3,43.4,52.8,38.1,36.1,37.1,40.5,62.1,-15.6
244,Colorado St.,MWC,30,6–24,100.4,108.4,0.2922,48.3,52.3,19.9,16,26.3,35,28.3,35.2,47.7,50.9,33,36.6,34.3,35.6,65.6,-14.3
245,Eastern Washington,BSky,28,9–19,94.6,102.2,0.2908,46.9,52.8,20.9,22.6,27.3,31.9,31.8,38.8,45.6,52.7,32.6,35.5,40.8,34.9,66.3,-12.6
246,Western Carolina,SC,30,9–21,96.7,104.5,0.2899,46.3,51.6,22.2,22,36.4,33.9,24.2,42.8,42.7,51.6,34.8,34.4,38.3,42,65.8,-14.1
247,Lehigh,Pat,29,14–15,94.7,102.4,0.2888,46.1,48.9,20.2,21.7,29.2,31,37.3,37.2,43.8,43.6,35.2,40,25.9,31.9,66.5,-11
248,UMKC,Sum,30,9–21,98.9,107.2,0.2828,48,54,20.6,22.2,30.6,34.4,35.3,51.2,41.6,51,37.8,40,41.7,32.9,67.8,-14.1
249,Tennessee Tech,OVC,30,11–19,97.3,105.8,0.2779,49.7,52,23.2,21.4,36.4,32,45.6,34.8,50.4,50.7,32.2,36.4,30.4,32.6,72.1,-14.6
250,Tennessee Martin,OVC,31,15–16,103,111.9,0.2769,51,52.8,19.6,18.7,33.4,34.4,33.6,28.4,50.7,53.1,34.3,34.9,44.9,37.6,70.6,-10.9
251,Western Illinois,Sum,28,10–18,96.2,104.8,0.2712,46.6,51.2,20.7,20,31.9,33,42.4,49.5,44.2,49.9,35.2,36,27.2,31,67.9,-11.7
252,McNeese St.,Slnd,26,10–16,93.5,102,0.2703,46.1,45.8,25.9,18.3,36.3,31.5,34.1,41,44.9,42.4,32.5,35.2,29.1,33.2,67.2,-10.9
253,San Francisco,WCC,30,9–21,97.2,105.9,0.27,48.3,54.5,22.6,23.8,33,33.8,32.1,41.7,48,54.9,32.7,35.8,27.2,35.7,68.2,-13.7
254,Georgia St.,CAA,30,9–21,96.7,105.5,0.2693,47.9,52.3,23.5,21.3,36.1,30.6,32.3,43,44.5,52,37,35.3,30.3,36.3,64,-15.6
255,San Jose St.,WAC,32,13–19,96.2,105,0.2687,46.5,51.5,22.2,18.1,37.8,31,37.5,31.4,46,50,32.2,36.4,22.4,32.8,68.6,-12.6
256,FIU,SB,28,8–20,91.9,100.3,0.2679,48.2,50.6,27,21.3,32.6,31.4,40.6,44.4,47.7,46.4,33.1,39.7,25.8,31.5,68.6,-13.9
257,Nicholls St.,Slnd,30,9–21,91.9,100.4,0.2647,47.8,53.2,25.3,26.8,29.8,35.4,35.4,43.3,45.9,50.9,33.4,37.6,44.8,41.4,67,-13.7
258,Drexel,CAA,32,12–20,88.8,97.1,0.2634,45.6,47.3,23.5,21.9,28.3,32.2,37.5,34.8,45,46.3,31.3,33,31.8,31.6,66.5,-14.4
259,Columbia,Ivy,28,13–15,95.5,104.5,0.2621,48.8,48.5,21.9,19.2,28.7,29.5,34.5,40.8,48.2,49.9,33,30.8,40.3,38.5,63.9,-11
260,Texas St.,Slnd,26,10–16,99.2,108.5,0.2618,47,53.9,21.6,24.1,36.6,34.8,42.8,56.9,43.3,56.4,36,32.5,34.1,32.3,80.4,-11.8
261,Arkansas St.,SB,28,8–20,102.4,112.2,0.2602,51.3,56.9,20.8,21.8,31.5,35.2,31.8,39.9,47.3,53.2,40.1,42.2,31.6,36.9,66.6,-14.2
262,UT Rio Grande Valley,ind,26,13–13,103.1,112.9,0.2584,53.8,54.6,19,22.6,27.6,34.3,40.2,34.5,50.4,55.8,39.6,34.8,37.3,33.9,64.4,-9.6
263,Louisiana Monroe,SB,28,7–21,100,109.7,0.2563,49.3,52.8,23.3,20,31.4,37.8,40.3,38.7,47.7,50.6,34.2,38.2,44.7,32.7,67.8,-13.5
264,VMI,BSth,25,10–15,102.3,112.5,0.2509,50.8,57.8,18.8,24.3,31.5,37.5,28.3,31,53.7,58.9,31.9,37.4,50.5,36.4,79.7,-11.6
265,South Dakota St.,Sum,28,7–21,97.9,107.7,0.25,48.4,51,23.4,17,36,31.7,37.1,40.7,48,47.2,33,41.5,30.1,25.3,66.4,-16.2
266,Northern Illinois,MAC,28,6–22,94.8,104.3,0.2484,46.4,52.6,25.7,20.6,34.5,33.1,36.5,44.9,47.2,48,29.8,40.3,30.5,36.8,72,-15.1
267,Chicago St.,ind,25,8–17,99.3,109.4,0.2484,49.9,53.2,22.6,20.6,31.5,38.3,29.7,36.5,48.6,49.8,34.8,40.3,36.5,32,73.3,-9.7
268,Army,Pat,30,14–16,88.2,97.3,0.2444,48,48.8,24.4,26.8,27.6,33,30,43.4,48.5,46.4,31.3,34.6,29.8,43.8,65,-12
269,Portland,WCC,30,8–22,96.8,106.8,0.2443,48.2,52.3,23.4,19.1,32.5,28.2,29.1,41.6,47.7,49.5,32.7,38.3,35.3,35.7,65.3,-15.4
270,Texas A&M Corpus Chris,Slnd,29,9–20,95.1,105,0.2442,46.4,48,27.1,19.3,39.6,34.1,40.8,45.2,48,44.3,28.8,36.6,32.2,34.3,65.8,-14.4
271,Centenary,Sum,30,9–21,97.6,107.9,0.2403,49.3,53.7,21.9,22,27.5,36.1,37.9,46.7,45.7,53.2,37.7,36.4,33.3,32.6,69.4,-14.2
272,Northwestern St.,Slnd,29,12–17,95.8,105.9,0.2398,48.5,52.9,25.2,23.6,32.8,34.2,34.4,46.4,47.9,51,33,37.7,33.9,34.2,74.4,-11.1
273,Cal Poly,BW,29,11–18,93.4,103.6,0.233,45.8,52,19.3,20.9,28.9,31.1,33.2,38.6,48.1,48.5,28,38.8,38,35.9,67,-11.8
274,Saint Peter's,MAAC,30,6–24,94,104.4,0.2309,47,49.1,22.6,19.3,35.1,35.5,31,39.1,44.3,47.7,34.8,34.8,33.9,32.8,68.9,-19
275,New Hampshire,AE,28,8–20,95.7,106.4,0.2288,47.1,52.8,19.7,22.1,30.3,30.6,33.5,39.1,39.7,49.6,37.3,39.3,45.4,34.3,67.2,-16.2
276,SMU,CUSA,28,8–20,93.8,104.3,0.2274,47.4,51,23.8,20,28.2,33.8,35,29.8,45.9,47.8,33.3,37.5,36,37.7,66.5,-12.6
277,Harvard,Ivy,30,8–22,98.7,110,0.2226,50.1,52.1,22,19.3,31.6,35.1,36.6,29.3,51,52.2,32.1,34.5,32,31.1,69,-17.2
278,Eastern Kentucky,OVC,28,12–16,96.2,107.3,0.2222,52.1,55.3,20.7,23.6,24.8,33.5,26.2,33.5,50.5,52.9,35.9,39.9,46.8,35.2,61.9,-12.1
279,Stetson,ASun,31,15–16,91.9,102.6,0.2194,47,49.5,23.2,22.8,33,33.5,41.4,43.1,45.3,49.9,33.4,32.3,35.1,31,66.3,-11.1
280,Delaware St.,MEAC,28,12–16,98.8,110.8,0.2122,48.3,54.4,19.2,22.1,31.8,36.6,25.8,36.1,46.6,55.4,34,35,38.4,33.3,57.5,-10.4
281,Mercer,ASun,29,10–19,96.8,108.6,0.2118,48,49,20.4,18.8,34.5,36.5,35,28.3,48.2,46.5,31.6,35.7,29.8,34.9,72.5,-15.1
282,Central Arkansas,Slnd,26,10–16,91.5,103,0.2043,43.5,48.1,22.1,20.3,32.7,32.8,41.1,39.2,42.5,45,30.2,36.7,33.1,31.2,67.3,-12.2
283,Coastal Carolina,BSth,25,10–15,97.7,110.3,0.1983,50.1,52.4,19.6,17.7,29.6,33.1,29.6,27.4,47.3,50.2,36,37.1,40.8,40.9,65.7,-11
284,UTSA,Slnd,26,9–17,92.9,105,0.1966,46.6,54.1,23.2,27.1,29.9,38.1,40.7,41.5,44.6,54.7,33.3,35.2,36.8,30.6,64.6,-11.5
285,Morehead St.,OVC,28,13–15,93.8,106.2,0.1927,47.9,55.5,22.9,22.9,32.3,27.5,40,44.4,46.4,51.2,33.8,41.4,35.3,39,64.5,-10.6
286,Idaho,WAC,28,7–21,94.8,107.7,0.1876,47.9,52.6,23.6,20.9,32.4,33.5,30.5,47.7,44.9,52.6,35.5,35,35.9,30.8,66.3,-14.7
287,Campbell,ASun,29,9–20,95,108,0.1874,48.1,52.8,23.2,22.2,35.2,33,42.9,41.2,46.3,50.9,34.5,37.2,33.3,39.1,69.9,-16.7
288,USC Upstate,ASun,28,6–22,90.8,103.7,0.1794,46.2,51.3,22.8,22.9,28.2,36.1,37,40.4,44.7,50.8,32.5,34.8,36,35.1,66,-16.3
289,Penn,Ivy,31,13–18,94.3,107.8,0.1774,47.5,52.2,22.5,20.9,32.5,33.1,40,40.1,47.3,48.9,31.9,39.8,28.5,30.6,70.2,-12.2
290,Norfolk St.,MEAC,31,16–15,95.1,108.7,0.1772,48.2,49.5,22,22.6,35.9,35.7,29.8,44.9,49.5,47,30.1,36.4,28,33.3,70.6,-11.9
291,St. Francis NY,NEC,29,7–22,91.4,104.7,0.1734,46.1,53,22.7,22.5,34.5,30.5,32.4,34.1,46,52.9,30.8,35.6,33,33,69.8,-18.3
292,Savannah St.,ind,27,10–17,85.3,97.9,0.1706,44.3,48.7,28.9,25.2,32.4,34.7,37,54,40.7,47.2,36.9,34.8,24.5,31.1,68.5,-10.6
293,Furman,SC,30,7–23,93.6,107.4,0.1705,47.3,52.9,21.8,19,25.8,32.7,29.4,28.8,45.5,52.7,33.2,35.5,42.6,36.4,66.3,-16.6
294,Stony Brook,AE,30,7–23,91.3,104.9,0.1679,43.8,50.5,20.3,22.9,35.6,35.8,31.4,39.8,41.6,47.7,33.1,36.1,27.1,43.6,64.3,-18.7
295,Samford,OVC,28,12–16,94.9,109.1,0.1663,54.8,51.3,22.9,18.6,23.4,32.7,32,28.7,58.1,49.8,34.6,35.9,53.6,37.5,56.7,-12.3
296,Fairleigh Dickinson,NEC,28,8–20,98.8,113.7,0.1658,49.1,52.9,20.1,17.1,27.4,37.6,37.2,28.3,46.2,49.6,35.5,40.6,40.4,28.9,68.9,-15.3
297,Idaho St.,BSky,29,10–19,94.2,108.5,0.1648,47.5,51,23.5,18.9,32.2,35.6,35.4,40.7,47.9,47.6,31.1,37.3,29.9,40.1,62,-12.3
298,Southeast Missouri St.,OVC,29,10–19,94.9,109.5,0.1628,50.2,51.2,23.5,20,32.9,34,39.5,43.9,49.5,48.9,34.5,36.7,32.4,38.4,76.6,-14.5
299,UC Riverside,BW,29,8–21,91.4,105.5,0.1601,45.9,53.1,23.8,20.3,31.7,27.7,39.8,43.8,46.2,51.1,30,37.6,27,38.1,63.8,-14.5
300,Presbyterian,ind,27,2–25,94.3,109,0.1592,50,57.8,25,22,26,34.6,25.5,31.3,45.8,57,36,39.6,51.3,34,61.4,-15.4
301,Rice,CUSA,30,3–27,85.1,98.4,0.159,41.2,48.5,27.7,22.6,34.1,35.3,39,43,41.3,47.5,27.3,33.6,24.5,34.9,67.4,-18
