Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
151,Murray St.,MVC,32,15–17,105.5,104.8,0.5175,49.3,51.2,16.9,17.3,29.1,26.4,41.2,35.5,48.6,52.6,33.6,32.1,40.1,32.1,65.4,-10.1
152,James Madison,SB,30,18–12,110,109.4,0.5167,50.7,50.9,15.8,15.6,32,30.5,30.4,33.4,50,49.6,34.3,35.5,45.2,35.1,65.7,-7.3
153,Appalachian St.,SB,29,15–14,101.1,100.6,0.5158,49.6,46.1,16.9,14.8,27.6,29.6,35.1,22.2,48.7,47,34,29.8,41.1,40.1,63.9,-9.3
154,UC Santa Barbara,BW,32,19–13,108,107.6,0.5129,54.6,48.9,18.2,17.2,27.5,29.2,29.7,32,52.4,50.5,38.1,30.8,47.4,36.9,66,-8.1
155,Bryant,AE,32,21–11,106,105.5,0.5121,51,47.7,16.5,16.4,34.2,28.8,30.4,30,51.5,47.3,33.4,32.2,34.8,36,73.1,-7
156,Nicholls St.,Slnd,30,17–13,106.1,105.6,0.5118,48.1,48.1,15.3,16.7,30.6,31.5,33.1,35.9,45.6,49.9,35,30.1,36.8,37.6,68.8,-7
157,Charleston,CAA,32,23–9,105.2,104.8,0.5117,52.4,50.1,16.2,16.4,26.5,28.3,34.6,26.5,51.8,51.4,35.5,32.1,40,39.7,71,-4.5
158,San Jose St.,MWC,32,13–19,107.2,106.8,0.5112,50.6,51.9,17.4,16.6,26.9,32.2,31.5,28.6,49.1,53.9,35.1,32,41.2,35.2,67,-10.3
159,Rhode Island,A10,30,17–13,107.2,106.8,0.5105,52.8,49.3,17.9,16,28.3,28.6,41.1,30.8,53.3,50.6,34.6,31.5,37.7,39.7,71.1,-7.9
160,Temple,Amer,31,16–15,109.9,109.6,0.5078,49.9,50.6,15.7,15.1,32,31.2,45.2,36.4,48.2,51,35.8,33.3,31.3,36.4,69.5,-9.5
161,Purdue Fort Wayne,Horz,30,17–13,109.1,108.8,0.5076,54.7,53.3,13.8,20.1,22,32.8,29.1,30,54,56.2,37.1,32.6,45.6,40,70.3,-8.2
162,Robert Morris,Horz,33,25–8,105,104.8,0.5042,51.3,50.3,18.5,18.8,35.3,28.3,38.4,30,50.7,49.8,34.9,34.2,36.8,35.6,68.7,-4
163,Lamar,Slnd,30,17–13,102.2,102.1,0.5021,47.2,47.6,19,17.7,35.5,31.8,29,34.8,44.3,47.9,35.6,31.4,32.8,39.1,66,-6.9
164,Cal Baptist,WAC,32,17–15,105.8,105.7,0.5009,48.3,50.1,17.7,18.1,33.3,29.6,29.7,33.4,48.6,50.3,31.7,33.2,35,31.3,66.5,-9.7
165,UC Riverside,BW,31,19–12,108.8,108.8,0.5,49.5,51.4,15.8,15.8,32.2,28.9,28.7,33.4,49,51.4,33.5,34.4,42.3,38.8,67.8,-4.7
166,Radford,BSth,31,18–13,109.4,109.4,0.499,51.1,51,17.7,16.5,33.8,30,41.3,37,49.9,49.3,35.6,35.8,36.3,40.1,63.7,-7.2
167,Sam Houston St.,CUSA,29,10–19,110.7,110.9,0.4941,51,53.1,18.3,17.2,30.3,32.2,36.3,33.2,46.9,52.3,38.3,36.2,38.6,41.2,68.5,-11.7
168,UNC Greensboro,SC,29,17–12,105.3,106,0.4829,50.7,47.8,15.3,16.4,31.1,30.1,29.8,34,48,48.7,36.2,31,42.4,43.1,64.4,-7.5
169,Illinois Chicago,MVC,29,15–14,106.9,107.7,0.4795,51.1,51.6,17.5,15.8,30,27.9,35.1,31.6,51.1,51.6,34,34.4,39.4,35.3,69.8,-8
170,East Tennessee St.,SC,30,17–13,105.1,105.9,0.4791,50.3,50.3,16.1,18.9,35.7,29.8,33.2,34.3,48.9,49.5,34.7,34.2,41.7,41.1,65.8,-9.1
171,Cleveland St.,Horz,30,18–12,102.6,103.5,0.4747,49.3,50.6,18.3,22.3,34.5,34.1,31,38.1,49.6,49.8,32.5,34.5,32.7,40.4,66.2,-7.4
172,Marshall,SB,31,18–13,105.2,106.2,0.4721,49.9,49.3,16.5,16.8,33,29.6,34.8,40.9,51,49.7,32.3,32.2,39.6,32.8,69.4,-8.6
173,Ohio,MAC,31,15–16,106.7,107.8,0.471,53.4,52.3,14.9,17.8,23.9,29,33.5,36.4,53.9,50.4,35,37.6,40.1,32.6,71,-11.6
174,Florida Gulf Coast,ASun,31,17–14,106.8,108,0.4702,53.9,50.5,16.2,14.3,30,26.5,23.1,29.5,54.1,48.9,35.7,35.1,38.4,44,65.9,-9.3
175,Towson,CAA,32,21–11,105.2,106.5,0.4634,47.9,50.8,14.5,17.3,35.3,28,28.4,30.7,46.7,50.7,33.4,34.1,37.2,38.8,64.3,-5.8
176,Southern Illinois,MVC,31,12–19,105.9,107.4,0.4584,51.6,52.6,18.3,15.2,30.3,28,34.2,33.7,51,51.5,35.1,36.1,33.6,39.8,68.6,-12.5
177,Boston College,ACC,31,12–19,105.3,106.8,0.4576,48.9,51.9,17.3,15.5,28.8,30,31.5,37.1,47.5,51.3,34.5,35.2,33,35.9,67.4,-10
178,Miami FL,ACC,31,7–24,113.2,114.9,0.4573,51.9,57.4,16,15,28.2,30.8,26.4,28.8,55.1,55.9,31.3,39.7,38.5,39.9,68.2,-13.5
179,Winthrop,BSth,31,20–11,106.9,108.6,0.4539,53.3,51.4,17.7,18.7,31.2,31.5,47.7,37.1,55,50.6,33.8,35.2,38.3,37.9,73.4,-6.2
180,Rice,Amer,31,13–18,105.7,107.5,0.4516,48.6,47.8,17.8,14,33.7,29.6,43.3,35.9,47.8,47.5,33.2,32.1,38.8,36.9,66.1,-13
181,Oakland,Horz,33,15–18,106.2,108,0.4515,50.1,51.4,18,16.2,34.1,32.6,31.7,27.8,53.2,49.7,30.6,35.9,42.3,41,64.3,-10.8
182,Montana St.,BSky,32,14–18,104.8,106.7,0.4497,52.8,48.8,15.1,15.3,20.7,29.4,31.9,31.9,53.8,50.6,34.3,29.8,43,32,66.7,-11.9
183,Wyoming,MWC,31,11–20,103.2,105,0.4493,50.3,51,19.9,15.8,30,27.2,30.4,41.1,49.5,51.7,34.4,33.3,40.7,37.3,65.3,-10.9
184,Eastern Kentucky,ASun,30,16–14,109,111.2,0.4445,49.7,52.6,13.8,17.8,32.4,33.2,26,31.8,47.7,52.1,34.9,35.5,42.2,37.3,68.3,-8.8
185,East Carolina,Amer,31,17–14,106.1,108.2,0.4426,48.4,51.7,15.6,17.4,33.8,31.2,35.2,31.6,49.3,48.5,31.2,38.4,35.2,35.3,67.2,-8.9
186,Norfolk St.,MEAC,31,21–10,106.6,108.8,0.4424,52.4,49.7,18.3,18.6,32.8,33.8,39,34.9,54.5,48.9,31.3,33.9,27.7,42.7,67.1,-5.3
187,Drexel,CAA,32,17–15,103.3,105.5,0.4405,52.2,47.8,18.6,14.4,33,30.1,24.2,28.2,51.9,48.1,35,31.6,37.1,35.4,63.7,-11.6
188,Northeastern,CAA,32,17–15,103.9,106.3,0.4357,51.1,50.3,18.6,18.2,31.4,31.4,28,30.3,51.3,49.2,33.7,34.9,34.8,34.7,68.2,-11
189,UTSA,Amer,29,10–19,107,109.5,0.4341,49.7,53.3,15.7,20.6,27,35.5,29,43.9,46.1,53.2,36.1,35.7,44.1,37.9,70.4,-12.6
190,Merrimack,MAAC,33,18–15,98.8,101.3,0.4296,49.4,46.9,13.8,23.2,20.8,38.6,24.4,29.9,49.3,47.2,33,31,42.9,36.3,65.2,-9.8
191,Jacksonville,ASun,30,17–13,100.9,103.4,0.429,50.1,50.7,19.3,18.7,35.3,30.5,28.2,34.5,47.3,50,37,34.6,33.9,38.2,68.1,-7.6
192,Central Connecticut,NEC,30,23–7,99.2,101.7,0.4266,52.2,47.7,17.2,18.1,26.5,25.3,25.9,18.9,53.7,49,32.9,30.6,34.8,42,66.3,-4.6
193,Portland St.,BSky,29,16–13,101.1,103.8,0.424,50.5,50,18.4,19.6,33.4,30.4,34.3,34.9,51.7,51.6,32,31.7,31.7,39.1,68.9,-9.3
194,Princeton,Ivy,28,17–11,104.2,107.1,0.4236,51.5,53.4,15.2,17.3,26.2,24.2,24.6,31.7,50.1,53.5,35.3,35.5,48.7,40.8,67.4,-6.2
195,South Carolina St.,MEAC,30,17–13,101.9,104.7,0.4236,50.8,50.1,19.9,22.8,35.7,32.7,42.9,47,50.2,51.8,34.7,31.1,33,34.1,69.9,-9.2
196,Cal Poly,BW,34,15–19,108.3,111.3,0.4222,55.2,53.2,20.7,19.1,27.6,33.2,26.8,32.4,56,54.3,36.3,34.4,51.1,39.9,75.2,-11.8
197,Dartmouth,Ivy,26,12–14,100.4,103.2,0.4217,50.3,49.1,16.2,13.8,22.8,24.9,30.3,23.2,49.8,52.1,33.9,29.6,46.5,38.5,71.5,-10.6
198,Southeastern Louisiana,Slnd,30,16–14,103.8,106.9,0.4173,49.2,51.4,17.4,18.8,30.9,29.4,34.7,36.5,49.5,51.9,32.4,33.7,31.6,42.2,67.6,-9.1
199,Wright St.,Horz,31,13–18,109,112.2,0.4173,56.3,53.2,17.8,14.2,28,27.9,27,34.5,55.3,52.2,38.6,36.7,37.8,36,68.1,-13.4
200,Pepperdine,WCC,34,12–22,106,109.2,0.4166,49.6,52.5,16.1,15.3,27.7,30,31.6,27.2,48.9,53.3,34,34.2,34.7,38.9,69.8,-12.4
201,Texas St.,SB,30,14–16,108.4,111.8,0.4122,50.7,49.9,18.1,16.1,35.2,31.5,36,41.6,49.3,47.4,36.4,36.1,27.8,36.4,66.7,-11.4
202,Brown,Ivy,26,13–13,102.7,106,0.4107,51.1,49.3,17.1,15.7,30.1,30.7,28,29.1,52.1,49.2,33.1,32.9,40.5,37.4,66.5,-8.6
203,Indiana St.,MVC,30,12–18,108.6,112.1,0.4098,54.6,54.3,19.5,15.8,26.2,27,35.9,38.8,56.6,54.5,35,35.9,50.1,38,73,-12
204,UT Rio Grande Valley,Slnd,27,12–15,105.7,109.1,0.4087,51.7,51.4,19.2,17.6,30.8,33.9,22.7,29.9,55.4,52,31.8,33.4,49,35.1,71.2,-9.7
205,South Florida,Amer,31,12–19,102.8,106.3,0.4068,49.7,49.7,16.2,18.3,27.7,33.2,34.9,36.7,51.1,49.6,31.6,33.3,37.6,37.5,69,-12.4
206,Youngstown St.,Horz,32,19–13,101.3,104.7,0.4066,49.8,48.8,17.6,18,29.3,31.2,36.4,35.8,52.1,48.1,31.3,33.5,46.2,32.8,69.9,-8.8
207,Queens,ASun,31,17–14,105.3,109,0.4031,52.3,51.7,18,16,31.1,28.7,33.7,32.1,52.6,51.4,34.6,34.8,44.2,37.8,69.2,-8.7
208,Quinnipiac,MAAC,32,19–13,101.7,105.3,0.4014,48.4,49.5,17.9,17.1,33.5,26,31.1,28.3,50.7,46.7,29.8,36.1,38,37.1,72.2,-9.2
209,Abilene Christian,WAC,29,13–16,98.2,101.7,0.3994,46.7,51.4,20.7,24,30,31.5,37.2,51.3,47.8,52.6,28.9,32.6,25.3,32.5,69.9,-10.4
210,Southeast Missouri St.,OVC,30,18–12,101.2,104.9,0.399,51.3,47.6,15.4,19,24,28.7,28.9,42.8,51.1,48.8,34.5,30,36,31.6,69.6,-8.6
211,Elon,CAA,30,15–15,106.5,110.4,0.398,50.2,48.1,19,13.3,36.3,31.4,38.8,24.7,50.8,47.1,32.8,32.9,41.7,43.5,65.7,-10.9
212,Missouri St.,MVC,30,7–23,102.2,105.9,0.3979,50.9,54.7,20.7,19.1,32,28.4,34.3,38.5,49.1,55,36,36.1,37,39.4,64.5,-16.9
213,La Salle,A10,32,13–19,103.3,107.2,0.3955,46.1,52.6,15.5,16.7,30.5,29.5,31.4,30,44.5,54.5,32.8,33.2,33.2,41.5,69.4,-11.7
214,Valparaiso,MVC,32,13–19,105.9,109.9,0.3953,47.7,53.7,14,17.1,26.5,28.5,33.6,35.4,47.3,54.2,32.3,35.2,38.4,36,68.6,-12.5
215,Southern,SWAC,29,17–12,98.7,102.5,0.393,47.2,49.2,18.5,21.1,34.4,28.5,38.1,42.3,47.4,48.2,31.2,33.8,33.3,39.4,69.1,-7
216,Seton Hall,BE,32,7–25,97.7,101.5,0.3922,44.7,54.6,19.1,22.2,31.2,31.8,32.9,39.6,43.9,54.5,31.2,36.6,30.5,44.4,65.1,-13.2
217,Idaho St.,BSky,27,12–15,105.2,109.4,0.3895,47.8,54.1,16.3,17.9,38.3,25.9,34.4,32.7,48.3,53,31.2,37.3,36.6,37.7,66.6,-10.5
218,Central Michigan,MAC,27,10–17,104.2,108.5,0.3871,49.8,53.1,17.6,18.2,32.1,29.1,35.8,31.3,51.2,52.5,31.3,35.9,33.3,43.9,67.9,-11.4
219,William & Mary,CAA,30,15–15,107.3,111.8,0.386,53.7,53.5,18.1,17.6,26.2,30.2,35.6,35.5,55.8,54.4,34.5,34.8,51.5,41.6,72.1,-10.6
220,Northwestern St.,Slnd,30,14–16,102.5,106.8,0.3829,48.7,49.8,20.2,17.4,33.1,32.6,32.2,33.1,46.5,46.8,35.2,36.2,35.7,39.7,64.5,-9.2
221,SIU Edwardsville,OVC,30,19–11,101.1,105.6,0.3784,48.9,47.5,17.1,17.3,31.8,29.1,33.1,33.2,47.8,46.3,34,33,36.3,38.6,66.6,-7.7
222,Hampton,CAA,30,14–16,102.9,107.4,0.3781,47.5,52.6,16,18.8,34,28.7,30.3,43.6,46.9,53.3,32.4,34.2,36.7,35.7,66.2,-11.5
223,UNC Asheville,BSth,28,17–11,107.6,112.4,0.3776,52,53.4,14.8,18,29.7,34.1,34.4,40.1,52.4,53.8,34.2,35.2,35,38.9,68.6,-6.4
224,Hofstra,CAA,31,13–18,97.6,102,0.3767,48.9,45.9,17.6,16.4,25.8,28.6,25.3,38,48.1,42.6,33.2,33.9,42.3,40.4,64.3,-13.4
225,Massachusetts,A10,31,11–20,101.6,106.2,0.3764,45.1,49.8,16.1,17.5,34.3,31,34,36.6,46.6,49.7,28,33.2,32.2,39.9,71.1,-13.5
226,Longwood,BSth,29,15–14,105.1,109.8,0.3754,51.3,55.9,18,20.7,32.1,29.6,45.4,38.3,52.3,59.8,32.9,33.7,33.9,41.6,69.7,-9.7
227,Delaware,CAA,34,14–20,109.1,114.3,0.3699,55.1,52.2,16.6,15.5,22.4,32.5,30,32.9,54.1,51.9,37.7,35.3,39.9,34.1,71,-15
228,Fordham,A10,32,11–21,105.6,110.7,0.3682,48.6,52.8,18.4,16.7,31.5,30.6,32.8,39.2,49.1,52.6,32,35.5,41.5,31.8,70.3,-14.1
229,Hawaii,BW,29,13–16,102.4,107.6,0.3622,50.6,49.5,20.7,13.1,31,24.9,39.9,33.7,53.1,48,31,35,37.4,32.4,66.6,-11.1
230,Campbell,CAA,30,13–17,100.8,106,0.3582,50,52.4,15.8,18.8,24.6,27.7,29.7,29.9,51.5,55.8,31.9,31.1,41.8,36.8,66.5,-12.6
231,UMKC,Sum,29,9–20,100.7,106,0.3576,48.4,51.2,18.6,17.1,32.8,29.7,30.9,35.2,47.5,53.6,33.1,31.8,44,40.8,65.1,-14.7
232,Bucknell,Pat,33,18–15,101.7,107,0.3567,53.8,50.3,18.6,17,26,28,36.7,35.4,54.4,49,35.3,34.7,41,40.6,68.2,-10.3
233,Maine,AE,32,18–14,99,104.2,0.3564,51.6,50.4,15.5,21.9,21.8,32.3,28.2,29,50.6,50.7,35.7,33.3,33,36.2,66.7,-10.2
234,Richmond,A10,30,8–22,103,108.6,0.3526,48.4,52.7,15.4,15.8,19.3,27.7,29.7,37.1,49.7,52.4,31.2,35.4,45.6,48.6,64.5,-15
235,South Dakota,Sum,30,16–14,109.2,115.1,0.3518,50.1,54.8,12.6,17.3,30,35.7,45.4,35.2,51.7,55.4,31.6,35.9,37.5,38.9,75.2,-8.8
236,UT Arlington,WAC,29,11–18,106.5,112.4,0.3504,51.7,50.4,19.2,16.4,32.8,32.5,37,34.3,50.6,48.5,35.4,36,42.2,34.9,68.3,-12.8
237,Vermont,AE,31,19–12,99,104.5,0.3496,49,48.8,17.3,15.7,26.2,25.8,29.8,27.1,49.5,48.3,32.3,33,43.5,38.6,63.3,-8
238,Toledo,MAC,32,17–15,110.8,117.3,0.3414,50.5,56.4,13.7,15.5,29.8,30.9,35.5,26.5,50.6,55.9,33.6,38.2,28.6,37.5,69,-8.8
239,Incarnate Word,Slnd,29,13–16,105.9,112.2,0.3399,51.1,52,18.1,17.5,34.5,31.4,27.5,34.7,49.7,50.8,35.8,36.4,36.3,31.2,64.9,-11.4
240,Tennessee St.,OVC,30,14–16,102.4,108.6,0.3383,51.3,48.8,21.1,17.4,33.8,30.3,41.4,39.3,52.5,48.1,32.6,33.4,33.6,35.9,71.2,-12.9
241,Sacred Heart,MAAC,32,14–18,105.1,111.7,0.3322,51,51.8,17.7,17.6,31.4,29.9,26.3,27.6,50.3,50.8,34.5,35.4,44.6,43.1,71,-14.6
242,American,Pat,32,20–12,101.6,108,0.3319,51.8,52.1,16.8,17.6,23.8,27.4,29.5,34.1,51.1,53.1,35.1,33.6,44.8,35.7,64.2,-8.2
243,Northern Arizona,BSky,29,14–15,104,110.6,0.3308,50.3,53.3,15.4,14.8,31.5,23.8,29.6,34.3,49.4,52.8,34.5,36,38.2,37,67.4,-11.5
244,Tulsa,Amer,31,11–20,101.7,108.1,0.3305,49.5,49.7,16.9,14.4,27.2,31.1,34.2,33.6,51.5,50,31.2,32.7,42.3,34,67,-14.4
245,Little Rock,OVC,31,17–14,97.6,103.9,0.3286,49.5,46.7,20.4,21.5,30.4,35.4,29,37.9,47.2,46.3,36.6,31.4,30.3,44.2,67.5,-9.9
246,North Dakota,Sum,30,9–21,107.9,114.9,0.3275,49.7,56.5,16.6,15,33.7,28.7,33.6,33,50.3,57.1,32.5,37.1,40,40.6,69.7,-15.1
247,Northern Kentucky,Horz,31,15–16,101.6,108.2,0.3266,49.8,52.5,17.3,19.9,31,32.5,31.3,29.3,50,50.6,33,37,40,40.1,66.7,-10.9
248,Idaho,BSky,31,12–19,107.9,115.1,0.3237,51.8,54,17.9,15.1,28.9,31.3,33.6,35.7,51.5,55.1,34.7,34.9,47.9,39.9,67.1,-14
249,Georgia Southern,SB,32,16–16,102.3,109.2,0.3211,50.6,50.1,19,18.4,33,33,26.5,43.1,49.8,51.2,34.5,32.3,44.3,40.1,70.3,-11.2
250,Harvard,Ivy,26,11–15,101.5,108.4,0.319,50.6,52.2,18,17.7,25,31.1,24.4,24.6,52.2,53.4,32,33.5,39.9,36.5,66.4,-10.8
251,Georgia St.,SB,32,13–19,106.1,113.4,0.3169,50.4,51,16.9,12.9,32.4,31.9,33.8,26.2,49.8,51.8,34.4,33.2,33.3,41.5,69.8,-13.1
252,Iona,MAAC,34,17–17,98.7,105.5,0.3167,47.5,51.7,20.9,22.8,39.1,30.9,27.9,35.6,47.5,53.9,31.8,32.6,34.7,44.5,69,-13.7
253,UC Davis,BW,30,13–17,96.5,103.2,0.3142,46.3,50,19.7,21.8,27.6,33.6,38.3,39.2,45.1,48.3,32.2,35.2,35.5,37.7,67.9,-11.4
254,UMass Lowell,AE,29,14–15,107.5,115.3,0.3096,54.6,51.6,18.1,14.7,26.1,30.3,31.6,25.2,56.3,50.5,34.2,35.6,34.6,34.7,69.4,-11.5
255,Houston Christian,Slnd,30,10–20,100.8,108.4,0.3042,49.1,52.6,18,17.9,26,32,30.5,29.4,49.3,54.5,32.5,32.3,44,31.8,65.3,-14.2
256,East Texas A&M,Slnd,31,5–26,99.5,107,0.3027,49.2,53.8,22.5,19.9,28.1,35.9,28,36.5,51.1,52.6,31.4,37.4,48.3,34.6,68.1,-19.7
257,Evansville,MVC,31,10–21,97.8,105.1,0.3027,48.8,50.2,17.7,16.7,22.6,29.2,31.1,34.6,51.5,49.4,29.9,34.1,40.6,44.9,67.6,-14.6
258,Presbyterian,BSth,29,11–18,103.1,111,0.2996,51.2,52.5,16.3,17.7,29.6,31.3,31.2,39.2,49.7,52.9,36,34.4,34.2,34.7,65.1,-13.8
259,Gardner Webb,BSth,31,11–20,102.5,110.4,0.2987,51.9,52,20.8,14.8,33.4,30.2,36.2,37.2,53.1,54.2,33,32.3,33.1,38,69.8,-14.8
260,Fresno St.,MWC,32,6–26,100.2,108.1,0.2938,46.1,54,17.7,18,27,34,36.4,23.5,45.6,56,31.3,34.2,35.3,43,71.5,-16.5
261,Manhattan,MAAC,29,16–13,107.1,115.6,0.2937,50.7,50.5,17,15.2,32.6,31.9,31,25.9,50.3,51.8,34.2,32.5,41.9,42.3,68.2,-9.9
262,Cal St. Bakersfield,BW,31,12–19,104.8,113.2,0.2931,48.2,54.3,18.8,18.9,35.6,29.7,34.5,46.9,45.3,54.8,37.2,35.7,28.4,41.5,66.7,-14
263,Charlotte,Amer,32,10–22,104.2,112.5,0.2928,48.3,54.2,15.1,14.6,25.4,29.2,42.7,37,49.6,56.4,31,33.3,40.9,34.5,65.5,-16.4
264,Jackson St.,SWAC,34,16–18,99.3,107.3,0.2904,47.7,50.6,19.5,17.4,30.1,30,37.5,30.6,47.1,50.3,32.6,34.1,33.7,41.7,69.2,-10.6
265,FIU,CUSA,31,8–23,96.2,104,0.2892,46.1,51.6,19.5,20.6,31,29.6,36,37.5,47.4,52.6,28.8,33.3,30.1,39.5,69.2,-17.4
266,Ball St.,MAC,28,11–17,103.6,112.1,0.2889,51.3,51.6,16.4,14.1,26.4,27.9,44.5,30.7,51,54.5,34.6,31.5,37.1,39.7,67.1,-13.7
267,Monmouth,CAA,33,13–20,103.3,111.7,0.2874,47.2,50.7,16.2,16.6,29.8,34.8,36.7,36.1,44.2,50.7,35.2,33.8,34.6,40.7,67.9,-14.4
268,Mount St. Mary's,MAAC,33,21–12,99.1,107.3,0.2867,51,48,21.7,15.9,31.1,28.3,31,26.7,50.1,48.7,34.9,31.4,41,44.5,68.1,-8.1
269,Portland,WCC,30,10–20,104.9,113.6,0.2858,50.1,54.6,18,13.2,23.9,29.9,32.2,22.1,49.8,53.3,33.7,37.8,43.6,40.9,69,-12.5
270,North Florida,ASun,30,13–17,108.3,117.3,0.2854,53.2,54.1,15,14.7,27.9,34.2,24.8,31.1,54,54.5,35,35.5,54,31.1,72.9,-11.5
271,Colgate,Pat,32,13–19,103.5,112.3,0.282,54.2,53.3,16.7,16.3,23.7,26.9,22.6,25.5,54.6,51.5,35.7,37.3,42.2,40,67.7,-14.8
272,Siena,MAAC,32,14–18,101.5,110.3,0.2768,49.4,51.7,17.2,18.2,28.8,30,37.3,31.4,49.5,51.8,32.8,34.3,39.9,34.2,67.7,-14.5
273,Eastern Washington,BSky,30,8–22,102.3,111.3,0.2748,50.9,54.4,18.7,19,26.9,33.6,31.1,39.7,52.5,53.8,32.3,36.9,37.6,38.4,67.7,-16.4
274,Mercer,SC,31,12–19,98.9,107.6,0.2745,48.9,50.8,16.6,16.8,28.8,28.7,29.8,32.8,49.8,49.7,31.8,34.7,40.1,46,71.7,-14.3
275,Stephen F. Austin,Slnd,28,11–17,95,103.5,0.2715,46.7,49.2,22.2,20.2,34.6,33.1,32.3,34.1,48.8,47.8,28.7,34.4,36.9,37.1,68,-11.7
276,Marist,MAAC,30,20–10,97.1,105.9,0.2696,49.9,46.9,18.4,16.4,30.6,25.6,22.4,33.2,51.5,44.9,31.4,33.7,37.6,35.4,64.7,-8
277,Alabama St.,SWAC,33,18–15,101.4,110.6,0.2695,47.1,50.3,13.2,18.6,28.3,31.1,29.9,38.7,45.4,50.4,32.9,33.4,42.9,39.5,68.4,-10.1
278,Bowling Green,MAC,30,12–18,100.2,109.3,0.2689,49.9,52.6,17.5,17.3,25.6,27.4,34.5,29.8,49.6,54.6,33.5,33.2,39.7,42.4,69.5,-14.2
279,Eastern Michigan,MAC,31,15–16,103.8,113.3,0.2668,52.4,53.7,18.7,17.8,29.6,31.7,33,38.5,52.4,51.9,35,37.7,38.2,38.8,67.9,-12
280,Albany,AE,31,15–16,103,112.6,0.2652,49.3,54.9,15.7,19.8,32.3,28.4,29.5,34.7,50.2,55.8,31.7,35.6,36,34.9,68.3,-12.9
281,Western Michigan,MAC,31,11–20,101.9,111.7,0.2588,47,54.5,15.8,16.6,34.4,27.9,31,33.2,49.3,55,28.2,35.8,32.9,41,68.4,-14.7
282,Denver,Sum,29,8–21,100.1,109.7,0.2585,50.3,54.3,18.5,17.6,26.1,29.1,31.6,49.8,50.5,56.2,33.3,34.1,36.9,37.9,67.2,-15.9
283,Tennessee Martin,OVC,30,11–19,101.8,111.6,0.2582,47.6,52.3,19.5,18.9,34.7,30.8,34.4,33.9,48.5,52,31.1,35,47.3,48.2,67,-15.4
284,Columbia,Ivy,25,10–15,105.5,115.7,0.2579,52.6,56.4,15.4,16.4,25.9,26.7,29.5,25.4,53.9,54.6,33.8,39.2,39.1,41.8,71.5,-11.3
285,Pacific,WCC,31,7–24,100.9,110.7,0.2551,48.1,53.2,19.3,15.4,28.8,28.2,32.8,37.1,50.3,52.9,29.7,35.8,37.8,39.5,67.2,-15.6
286,LIU,NEC,31,15–16,94.9,104.5,0.2494,47.7,48,20.1,19.2,32.3,27,27.6,43.5,48.8,48.8,30.3,31.2,33.4,39.8,65.6,-12.6
287,Texas Southern,SWAC,29,12–17,95.7,105.5,0.2461,47.5,47.4,19.8,19.6,30.5,34.7,28.9,36.2,46.2,46.5,33.1,32.6,35.8,41.3,70.6,-11.9
288,Tennessee Tech,OVC,30,13–17,101.4,111.8,0.2454,50.7,49.6,17.4,15.2,25,32.4,28.8,22.2,49,50.6,35.1,31.9,46.4,34.1,68.5,-13.1
289,Bethune Cookman,SWAC,33,17–16,97.2,107.4,0.2409,48.2,48.8,19.5,16.7,28.8,30,35.9,32.4,48.4,49.8,31.9,31.3,33.9,36.9,69.6,-10.1
290,Weber St.,BSky,31,9–22,101.4,112.2,0.2389,50.2,53.4,16.9,16.5,24.4,30.1,34.7,37.2,51.1,52.2,32.4,36.7,37.2,43,66.2,-17
291,Navy,Pat,33,14–19,101.2,112,0.2384,48,52.5,16.1,17.8,31.3,27.2,33.8,33.8,46.8,52.6,33.3,34.9,37.1,41.2,67.7,-16.2
292,Saint Peter's,MAAC,27,11–16,95.1,105.3,0.2376,44.7,47.3,20.7,17.6,37,31,34.7,37.6,42.4,47,32.2,31.9,38.5,38,64.5,-13.3
293,Tarleton St.,WAC,29,9–20,93,103.1,0.2322,45.9,52.1,25.1,23.3,28.1,33.9,41.5,48.3,45,52.9,32.2,33.9,25.6,42.2,66.3,-13.3
294,San Diego,WCC,32,5–27,99.2,110.1,0.2318,45.7,54,18.4,18.5,29.9,31.6,30.5,46.1,46.3,51.6,29.7,38.5,35.8,38.3,71.7,-19.5
295,Air Force,MWC,32,4–28,98.8,109.7,0.2311,50.1,54.6,20.8,15.7,22.7,29,35.4,35.4,50.5,54.8,33.1,36.3,48.5,36.2,65.2,-19.3
296,Austin Peay,ASun,31,12–19,100.1,111.2,0.2298,48.7,53.8,14.8,16.8,25.8,31.2,28.9,36,47.1,52,34,37.9,40.2,35.9,66.7,-13.5
297,Old Dominion,SB,33,13–20,99.5,110.8,0.2241,44.1,51.2,16.9,16,36.4,32,30.9,35,45,51.2,28.3,34.1,35.8,35.3,66.7,-15.2
298,Lafayette,Pat,32,12–20,97.5,108.7,0.2224,50.2,50.4,16.6,16.7,24,28,30.5,26.9,49.7,48.3,34,35.8,40.3,37.9,66.8,-16.8
299,Howard,MEAC,28,10–18,104,116.1,0.2192,53.5,52.3,21.2,16.5,29,33.8,35.7,40.9,52.6,53.1,36.6,33.8,38.4,33.5,70.4,-13.6
300,Oral Roberts,Sum,26,4–22,104.2,116.5,0.2181,50,55,16.3,13.9,22.6,33.1,35,38.2,48.5,56.6,34.4,35,45.7,40.2,67.9,-16.2
