Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
151,Gardner Webb,BSth,28,15–13,97.2,95.5,0.5489,49.9,45.5,20,19,26.9,26.3,28.5,36.3,50.2,47.4,33,28.5,39.5,41.4,68.4,-7.7
152,Georgia St.,SB,25,15–10,100.8,99.4,0.5415,45.1,49.7,16.9,22.7,32.8,30.7,30.2,32.8,43.1,45.4,32.3,37.9,36.9,38.1,68.2,-5.1
153,Yale,Ivy,29,18–11,99.8,98.4,0.5389,50.1,48.9,18.3,18.2,25.6,26.5,32.7,31.1,50.5,51.1,32.9,30.4,36.3,41.2,69.8,-4.9
154,New Mexico,MWC,30,11–19,105.7,104.4,0.5355,49.4,52,16.1,18,24,29.1,32.8,35.6,48.1,53.5,34.4,32.9,37.8,34.5,72.2,-9.6
155,Longwood,BSth,28,21–7,104.7,103.5,0.5348,51.1,51.3,18.6,20.5,33.1,25.6,35.7,28.4,47.6,53.9,37.9,32,38,43.7,67.3,-3.3
156,South Alabama,SB,26,15–11,101.8,100.6,0.5343,51.7,47.3,19.4,20.8,26.7,31.5,31,30.7,51.9,46.7,34.2,32.1,34.7,38.4,67.6,-6.2
157,UC Riverside,BW,26,14–12,100,98.8,0.534,50.7,47.1,18.4,16.1,22.4,22.4,26.9,28.2,52.2,47.8,32.3,30.2,40,29.7,66.3,-6.8
158,Tulsa,Amer,31,11–20,103.3,102.5,0.5223,49.6,52.2,19,20.1,26.7,30.1,31,29,48.5,50.5,34.2,36.2,36.1,44.7,67.4,-10.6
159,East Tennessee St.,SC,30,13–17,107.3,106.5,0.5213,51.8,53.1,17,16.6,30.6,31.1,21.7,26.1,51.1,54.7,35.1,34.2,42.2,46.7,66.4,-9.4
160,Monmouth,MAAC,34,21–13,101.5,100.8,0.52,47.5,47.3,17.3,17.8,29.4,27.9,36.9,33.6,46.3,46.6,33.1,32.3,34,40.8,67.2,-6.1
161,Missouri,SEC,32,11–21,101.4,100.8,0.5189,47.1,50.8,21.6,17.9,31.4,29.7,29.9,35.6,49.4,49.7,28.1,35.1,32.6,36.1,66.7,-7
162,Mercer,SC,31,14–17,105.6,104.9,0.5188,52.9,52.8,18.3,15.8,24.5,26.5,29.3,28.5,52.9,53.2,35.3,34.9,42.4,41.9,65.9,-9.7
163,Coastal Carolina,SB,25,12–13,102,101.4,0.518,49.7,46.1,20.5,16.9,33.9,29.8,32.5,26.3,47.6,48,35.7,29.3,35.5,46.2,67,-8.8
164,UTEP,CUSA,30,17–13,99.9,99.4,0.5146,49,49.9,17,20.9,22.5,30.1,28.4,38.2,46.9,49.8,35,33.5,37.6,32.4,67.5,-5.9
165,Jacksonville,ASun,27,17–10,99,98.5,0.5136,48.6,47.2,18.6,16.4,33.6,23.4,30.5,30.8,47.2,49.9,34.5,29.3,31.1,46.1,62.4,-5.6
166,Oakland,Horz,30,18–12,102.5,102.1,0.5124,49.1,50.2,18,20.5,30.7,33.4,34,21.5,52.5,52.9,29.7,31,41.8,42.4,68.7,-6.1
167,East Carolina,Amer,30,15–15,102.1,101.7,0.5122,47.1,50.5,18.7,18.5,27.6,28.5,33.5,31,45.3,48.8,33.3,35.3,39.2,41,68.8,-6.4
168,VMI,SC,28,13–15,109.6,109.3,0.5078,55.5,51,16.6,14.1,22.6,29.8,25.6,24.8,54.5,50.1,37.6,34.6,54.6,47.7,69.3,-8.8
169,Navy,Pat,31,20–11,95,95.3,0.4912,47.5,47.3,19.9,20.4,33.8,24.8,30.8,31.7,47,45.7,32.3,33.2,31.3,37.7,65.8,-6
170,North Dakota St.,Sum,31,21–10,101,101.4,0.4896,51.8,47.6,17,12.7,24.8,23.1,33.4,25.5,51.1,47,35.3,32.5,36.9,32.2,67.2,-4.5
171,Hawaii,BW,26,15–11,100.9,101.3,0.4887,50.4,46.9,19.7,15.9,29,25.1,32.5,31.7,49.5,47.2,34.6,30.9,41.1,30,66,-7.1
172,Oral Roberts,Sum,28,16–12,107.8,108.3,0.4885,53.9,51.1,13.2,12.7,26.6,24.7,23,24.8,52.3,50.8,37.2,34.4,46.2,35,71.2,-6.8
173,Cleveland St.,Horz,28,18–10,104,104.5,0.4877,53.4,49.6,19.5,22,33.8,31.9,36.2,34.1,55.4,50.1,33.1,32.6,34.1,42.9,68.5,-6.3
174,Georgetown,BE,31,6–25,104.2,104.7,0.486,46.2,53.6,18.8,18,32.3,29.9,29,27.6,43.3,52.4,34.2,36.9,36,41.6,71,-13
175,Cornell,Ivy,24,13–11,103.6,104.3,0.4789,53.5,51.1,19.6,18.1,26.1,28.1,32.2,31.3,55.6,53,34.1,32.3,46.6,42.2,72.9,-6.3
176,Louisiana,SB,29,14–15,100.3,101,0.4787,48.6,46.9,22,18.4,33.6,27.6,35.5,35.5,47,46.2,34.3,32.2,36.9,33.6,70.6,-9.2
177,Samford,SC,29,18–11,103.3,104.1,0.4767,51.8,52.1,19.3,17.8,30.1,29,28.9,32,53.4,52.6,33.1,34.4,43.2,47.1,70.1,-4.6
178,Portland,WCC,30,16–14,102,102.8,0.4765,49.9,50.2,18.2,17.2,24,27.2,33.5,25.8,48.3,48.5,34.9,35.1,38.2,40.3,69.6,-6.6
179,Bellarmine,ASun,29,16–13,107.2,108.3,0.4708,53.3,54.4,15,17.7,22.4,30.5,22.1,30.2,54.8,56.1,34.2,35,41.9,47.1,63.3,-5.6
180,Fordham,A10,32,16–16,93.7,94.7,0.4696,45.7,47.9,18.9,19.6,27.2,26.3,29.7,30.4,46.7,48.5,29.7,31.2,42.7,34.6,68.7,-8.4
181,UNC Greensboro,SC,30,16–14,98.9,100,0.4671,49.8,50.4,20.3,18.7,32.3,24.9,27.2,28.5,48.7,48.8,34.2,34.7,39.2,49.5,63.3,-7.3
182,Cal St. Fullerton,BW,29,19–10,102,103.2,0.4662,49.2,50.8,18.1,20.2,29,28,35.7,26.1,48.7,48,33.5,37.1,30,36.4,67.1,-5
183,Winthrop,BSth,29,20–9,103.9,105.2,0.4649,56.4,51,21.2,19.3,25.3,27.5,37.5,33.5,57,49.1,37,35.9,42.6,40.2,69.3,-3.3
184,Charlotte,CUSA,31,17–14,104.9,106.4,0.4602,52.9,52.6,17.2,16.9,22.7,25.6,28,26.5,53.6,51.7,34.5,36.2,39.8,36.3,66.4,-7.4
185,Bryant,NEC,30,21–9,102.7,104.2,0.4585,49.7,47.4,19.1,16.5,33,31.6,32.7,24.4,52.6,47,30.7,32.1,43.7,33.5,73.1,-4.8
186,Georgia,SEC,32,6–26,106.5,108.1,0.4578,50.2,54.6,20.7,15.7,25.8,30.1,39,24.1,51.3,56.1,32.1,34.9,37,41.1,69.7,-13.7
187,Pittsburgh,ACC,32,11–21,99,100.5,0.4559,46.7,52,21.2,16.5,30.5,26.1,39.4,29.4,46.5,49.5,31.4,36.8,33.6,42.9,65,-8.9
188,Campbell,BSth,26,13–13,101.1,102.7,0.4536,51.3,50.6,16.4,18.3,22.2,26.1,26.3,27.6,52.4,49.1,33,35.3,37.9,38,63.2,-8.8
189,Weber St.,BSky,31,19–12,101.4,103.1,0.4532,53.5,52.3,16.3,20.2,20,24.9,37.8,26.9,54.5,49.2,34.6,38.1,38.5,38.8,70.6,-7.7
190,UNC Wilmington,CAA,30,21–9,101.7,103.4,0.4527,47.4,50.6,15.4,20.2,28.6,31.9,33.4,34.1,46.8,48.7,32.3,36.4,36.9,31.4,66.4,-3.6
191,Texas Southern,SWAC,30,18–12,96.9,98.6,0.4492,48.7,44.9,21.4,17.4,33.8,28.2,32.7,34.3,49.2,45.2,31.7,29.5,31.4,35.8,68.7,-6.8
192,Florida Gulf Coast,ASun,30,19–11,104,106,0.4433,52.9,50.4,18.9,15.8,30.2,27.2,29.6,24.2,53.1,50.3,35.1,33.7,46.6,38.8,70.8,-6.7
193,Massachusetts,A10,32,15–17,110.7,112.9,0.4433,51.3,55.2,16.6,18,29.3,29.7,32.8,29.3,48,54.7,37.1,37.4,43.1,35.8,70,-9
194,Long Beach St.,BW,30,18–12,100.7,102.7,0.443,49.2,51.6,18.2,20,27.4,27,37,27.9,47.2,50.7,35.7,35.5,31.4,39.1,71.9,-4.9
195,Tarleton St.,WAC,28,11–17,99.1,101.1,0.4428,46.3,52.4,18.2,24.7,27,34,33.7,35.6,46.3,54.7,30.9,32.9,31.3,43,64.2,-9.5
196,Norfolk St.,MEAC,27,21–6,99.9,102,0.4412,51.5,45.1,19.9,18.5,29.8,27.2,39.1,33.3,51.3,46.3,34.5,29.1,35.8,45.1,68.2,-3.1
197,Troy,SB,28,17–11,97.3,99.3,0.4409,47.4,48.4,21.9,20.4,31.9,27.5,34.9,34.4,46.9,47.8,32.2,32.9,40,37.2,67.9,-5.8
198,Arkansas St.,SB,26,15–11,98.6,100.7,0.4391,49.3,49.2,20.6,19.3,29.4,28.4,34.5,28.2,50,48.8,31.9,33.3,31.5,33.3,69.2,-5.9
199,Indiana St.,MVC,28,8–20,99,101.2,0.437,50.6,51.7,19.2,15.8,17.3,22.5,26.4,26.2,52.8,50.1,32,36.1,46,37.9,70.4,-12.3
200,Illinois St.,MVC,31,11–20,104,106.4,0.4342,51.8,50.9,19.6,17.3,28.5,29.7,31.3,31.9,49.6,50.5,37,34.4,37,37.5,69.1,-12.4
201,Southern Utah,BSky,29,18–11,103.3,105.7,0.4333,52.1,51.8,17.1,17.7,28,22.7,34.7,28,53.1,52.5,33.7,33.9,39.8,40,69.4,-6.5
202,Wright St.,Horz,33,20–13,104.2,106.9,0.4282,52,51.2,17.9,18.4,31.3,30,31.1,26,53.2,51.6,33,33.7,32.5,34.2,69.6,-8.4
203,Northern Kentucky,Horz,30,18–12,99.9,102.5,0.4274,49.5,49.5,19.9,21.1,36,31,26.6,25,48.3,50,34.1,32.4,41.6,39.8,65,-8
204,Old Dominion,CUSA,31,12–19,99.6,102.2,0.4261,46.9,49.7,18.4,17.1,32.3,27.3,34.3,29.4,48.1,48.4,29,34.2,26.2,45,65.2,-12.3
205,Loyola Marymount,WCC,28,10–18,104.5,107.3,0.4241,51.9,54.7,19.2,18.1,24.4,27.3,31.1,31.9,52.3,55,34.2,36,38.1,36.4,66.8,-9.4
206,Nicholls St.,Slnd,28,17–11,100.1,103.2,0.4133,52.5,48.5,17.3,19.6,30,30.7,21.9,36.3,54.8,47,32.4,33.9,37.5,37.4,70.7,-5.8
207,Purdue Fort Wayne,Horz,30,19–11,98.8,101.9,0.4117,53.3,52.9,19.2,21.7,22.3,27.2,26.8,26.5,52.2,53.2,36.5,34.9,44.3,39.9,69.2,-7.4
208,UC Davis,BW,22,12–10,97.6,100.7,0.4107,48.6,47.3,17.9,19.2,26.2,28.9,29.4,36.9,48.7,45.4,32.3,33.9,31.5,34.3,68.2,-7.1
209,Fairfield,MAAC,32,14–18,99.8,103,0.4107,49.3,48.1,16.8,17,27.4,27.7,26.6,31.2,48.6,48.1,33.5,32.2,38.7,29.6,65.2,-12.7
210,Valparaiso,MVC,30,12–18,101.6,104.9,0.4081,51,52.3,16.5,16.5,20.3,24.8,26.9,22.6,52.1,51.6,32.9,35.6,37.6,36.4,66.2,-10.8
211,Northern Colorado,BSky,32,18–14,106.7,110.3,0.408,56,52.9,16.9,14.4,21.3,24.5,31.6,31.3,55.2,50.9,38,37.9,45.5,33.8,70.4,-8
212,San Diego,WCC,29,13–16,96.3,99.5,0.4076,46.7,49.2,18.6,16,26.3,26.4,25.5,23.7,46.2,49,32.1,33.2,27.6,27.8,66.7,-7.8
213,James Madison,CAA,27,13–14,102.4,105.8,0.4073,51.1,53.3,17.7,20.6,25.9,31.5,30.6,27.5,50.9,55.7,34.2,33.7,35.5,46.8,70,-8.3
214,Brown,Ivy,27,11–16,99.2,102.4,0.4071,49.4,51.1,19.1,19.5,28.2,28.1,31.6,33.2,50.6,51.3,31.7,33.9,38.9,38.2,68.5,-9.9
215,UMKC,Sum,27,15–12,99.2,102.6,0.404,52.3,52,15.6,21,21.5,26.6,31.6,44.4,51.6,52.8,35.8,33.6,33.9,34.6,68.3,-7.3
216,Harvard,Ivy,23,10–13,97.6,101,0.4039,49.6,52.1,17.5,20.7,25.2,23.8,24.5,32.6,50,49.8,32.6,37.1,42.1,39.7,68.1,-9.5
217,Oregon St.,P12,31,3–28,104.7,108.4,0.402,49.2,55,18.2,17.5,26.2,34,27.6,29.1,49.8,55.8,31.9,35.9,30.8,39.9,67.6,-16.2
218,Niagara,MAAC,29,13–16,98.3,101.8,0.3993,49.3,48.2,16.7,17.1,23.1,27.1,28.1,28.8,48.2,46.9,34,33.6,36.1,36.5,65.3,-10.5
219,Boston University,Pat,32,20–12,104.3,108.2,0.3964,52.4,50.4,18.3,16.7,30.9,24.1,28.9,29.1,52.1,50.7,35.3,33.2,37.7,32.3,66.1,-8.3
220,Marist,MAAC,30,14–16,99.5,103.2,0.396,50.4,48.3,18.2,16.7,26.4,27.1,25,28.5,49.7,47.1,34.4,33.4,37.7,40.9,67.2,-11.6
221,Cal Baptist,WAC,30,15–15,98.7,102.6,0.3887,50.3,48.1,20.5,17.3,27.9,27.8,37.4,33.3,50.4,47.8,33.4,32.5,42.9,33,68.5,-9.1
222,Penn,Ivy,28,12–16,104.5,108.8,0.3862,51.3,52.1,17,15.3,25.4,28,24.1,28.8,52,52.1,33.5,34.7,40.2,38.1,68.9,-8.8
223,Detroit Mercy,Horz,28,13–15,104.6,109.1,0.3829,52.6,54,18.1,19.1,28,29.5,23,31,50,54.9,36.8,35.1,49.4,41,65.8,-9.6
224,South Dakota,Sum,29,17–12,102.5,107.2,0.3756,52,52.7,15.1,15.5,26.5,22.4,34.1,34.2,50,51.7,37.3,36.2,33.3,37.2,66.7,-7.6
225,Kennesaw St.,ASun,27,9–18,103.3,108.2,0.3719,51.8,53.1,17.4,18.2,28.7,27.9,29.7,35.3,50.3,52.1,36.2,36.2,38,41.5,67.2,-12
226,High Point,BSth,29,11–18,98.5,103.2,0.3684,48.9,49.5,19.5,17.7,27.4,30.2,33.9,35.3,49.4,52.1,32,30.1,34.2,37.1,67.3,-12.5
227,Rice,CUSA,30,14–16,104.5,109.5,0.3674,53,51.1,18.3,14.3,25.7,28.1,32,21,51.8,51.6,36.5,33.4,42.7,35,68.7,-9.6
228,Southern,SWAC,29,15–14,94.8,99.4,0.3672,49.2,49.2,20.4,25.2,27.5,31.1,33.6,45.7,47.5,52.9,35,28.4,34.1,35.6,71.3,-8.7
229,Western Illinois,Sum,29,14–15,100.6,105.5,0.365,50.2,52.7,16.1,17.3,29.3,22.6,29.4,31.8,50.1,50.8,33.5,37.7,41.3,33,71.4,-10.2
230,UNC Asheville,BSth,27,13–14,99.9,104.8,0.3636,50,49.3,18.3,19,26.3,33.4,38.1,27.9,50.1,52.4,33.3,28.3,38.5,31.1,67.4,-9.4
231,George Washington,A10,30,12–18,97.9,102.9,0.3609,48.9,49.6,17.9,18,23.2,31.1,26,29.2,48,51.4,33.7,30.7,35.9,34.5,70,-10.9
232,Dartmouth,Ivy,24,8–16,96.3,101.3,0.3605,48.2,50.8,17.4,19,23.6,26.6,24.5,28.4,46.6,50.5,33.4,34.2,45,37.1,65.6,-11.2
233,Stony Brook,AE,30,17–13,103.9,109.3,0.3583,50.3,52.6,15.5,17.4,27.4,29.7,27.7,23.8,49.9,54.1,34,33.6,40.1,40.5,69.2,-8
234,UT Arlington,SB,27,9–18,96.2,101.3,0.3567,45.7,49.4,20.3,20.3,30.5,31.7,29.7,32.3,45.3,46.8,31,35.5,34.5,39.1,66.4,-11
235,La Salle,A10,30,11–19,97.6,102.8,0.3551,47.8,50,19,16.7,29,27.4,25.1,31,47.6,47.8,32,35.9,39.9,36.7,68.4,-11.7
236,South Florida,Amer,31,8–23,91.1,96,0.355,41.3,48.3,19.1,18.9,29.8,27,25.4,33.6,42.8,46.6,25.2,33.8,30.6,41.6,65.9,-12.8
237,Howard,MEAC,26,13–13,100.1,105.4,0.3549,50.4,49.4,20.7,23.5,28,34.5,36.2,33.9,47.8,48.6,36.2,34,40,33.6,71.3,-9.5
238,Northeastern,CAA,31,9–22,97.2,102.4,0.3532,50.1,51.7,21.2,15.7,26.3,23.7,30.6,25.6,51.6,51.9,32,34.3,40.5,36.9,65.6,-15.4
239,Eastern Washington,BSky,31,16–15,101.9,107.4,0.3531,52.7,50.3,18.3,15.7,25.4,25.9,33.1,30.9,51.9,50,35.9,33.8,42.6,41.4,70.5,-9.8
240,Rider,MAAC,32,13–19,97.4,102.9,0.348,45.6,49.2,17.3,18.4,29.4,28.3,27.2,33.2,44.9,47.3,31.6,34.4,27.9,43.9,68,-13.4
241,Montana,BSky,29,15–14,99.4,105,0.3459,50.2,51.8,15.7,19.1,18.1,26.8,38.5,42.8,49.9,49.9,33.9,37.5,35.8,30.2,66.2,-9.9
242,New Hampshire,AE,26,13–13,102.8,108.7,0.3455,50.9,50.4,14.8,14,27.9,21.9,25.4,26.6,48.1,49.8,36.6,34.2,41.2,39.4,62.9,-9.3
243,UMBC,AE,31,17–14,102.7,108.6,0.3449,52.6,52.8,16.2,16.6,21.9,28.8,31.1,19.7,48.9,52.7,38.3,35.2,42.6,36.6,69.3,-9.4
244,Marshall,CUSA,31,10–21,100.2,106.1,0.3419,49.4,52,18.1,17.8,27.3,28.1,24.3,28.3,52.1,51.6,30.1,35.3,39.1,34.2,73.4,-14.1
245,Quinnipiac,MAAC,30,13–17,101.5,107.6,0.338,50,50.6,18.7,17.2,28.6,28.6,27,27.2,49.2,47.6,34,37.1,43.5,36.9,69.9,-12.3
246,Georgia Southern,SB,26,10–16,96.1,101.9,0.3359,47.8,48.2,21.1,18.9,27.7,31,31.6,35.5,50.1,47.3,29.2,33,36.3,39.4,67,-11.1
247,LIU,NEC,29,15–14,98.6,104.6,0.3352,48.4,48.5,18.5,18.2,30.6,29.7,30.4,29.7,49.6,48.8,31,32,40,41.3,73.5,-8.6
248,Southeast Missouri St.,OVC,30,12–18,103.7,110.2,0.3309,51.6,52.4,17.8,18.1,25.8,28.9,36.7,39.6,50.6,52.8,35.4,34.6,43.2,38.1,72.6,-12.4
249,The Citadel,SC,28,10–18,100.7,107.1,0.3293,52,50.4,17.1,13.8,23.7,29.4,29.9,26.3,51.7,50.9,34.8,33.1,49.5,38.6,71.4,-11.7
250,Siena,MAAC,29,15–14,97.2,103.4,0.3285,48.7,49.1,18.4,17.3,24.5,28.5,28.9,29.2,46.3,48.7,35.6,33.3,34,29.9,67.2,-9.3
251,Youngstown St.,Horz,30,16–14,102.6,109.3,0.3273,51.3,51.1,17.1,17.2,30.1,28.3,29.7,29.7,50.9,50.4,34.5,35,38.7,36.1,67.3,-10.4
252,Ball St.,MAC,30,13–17,101.3,108,0.3246,51.3,52.4,19.5,17.1,26.8,28.3,38.1,32.8,49.8,50.8,35.7,36.3,41.2,42.9,71,-12.2
253,Tennessee Tech,OVC,30,9–21,100.2,106.9,0.3226,49.2,51.5,18.9,18.1,30.9,30.5,24,24,49.2,53.4,32.9,32.4,32.4,40,70.1,-14.2
254,Texas A&M Corpus Chris,Slnd,30,19–11,96.4,102.9,0.3222,47.3,49.1,19.9,22.7,34.7,29,38.4,41.6,47.3,50.5,31.6,31.5,31.3,42.8,70,-7.6
255,Miami OH,MAC,29,11–18,103.8,110.9,0.3196,50.3,53.5,15,18,26,30.2,23.7,30.4,49.5,52.5,34.3,36.7,42.4,40.4,68.5,-13.2
256,Eastern Kentucky,ASun,27,9–18,100.6,107.5,0.3189,48.4,54.6,15.6,22.3,28.7,31.8,21.7,28.1,46,56.6,33.9,34.4,48.5,39.9,72,-13.7
257,Elon,CAA,30,8–22,98.9,105.7,0.3168,49,50.6,19.9,16.6,25.4,28.8,25.9,43.8,48.6,49.9,33,34.5,43.9,38.4,66.9,-13.4
258,Lipscomb,ASun,30,11–19,102.1,109.3,0.3134,52.3,51.5,19,14.1,22.7,28,33.9,22.7,53.2,48.1,34,37.5,41.4,41.3,70.3,-12.4
259,Air Force,MWC,29,11–18,95.4,102.1,0.3133,50.9,51.5,21.5,20.3,19.6,29.4,26.8,38.9,51.6,53.8,33.3,31.2,43.5,33.3,64.2,-10.1
260,Alcorn St.,SWAC,33,17–16,97.4,104.4,0.3114,46,51.1,20.2,19.1,31.5,27.5,33.1,36.3,45.4,50.5,31.7,34.8,29.4,35.8,68.4,-8.2
261,Pepperdine,WCC,31,6–25,97.2,104.5,0.3034,47.5,52.7,20.4,18,26.3,31,23.9,31.5,45.6,54.6,34.1,32.9,34.8,36.5,71.1,-15.3
262,Mount St. Mary's,NEC,29,13–16,95.1,102.6,0.2949,48.6,48.6,20.1,18.9,31,29.1,26.3,26.2,47.6,47.4,33.9,33.9,30.4,33,64.5,-11.2
263,Louisiana Monroe,SB,28,10–18,100.8,108.8,0.2941,50.2,52.9,18.9,19.4,24.7,33.4,26,34.7,50.5,52,33.2,36.2,35.4,39.3,68.8,-11.9
264,Bowling Green,MAC,29,11–18,102.8,111.3,0.2863,48.6,53.5,16.5,17.3,29.9,30.7,31.9,30.8,48,53.1,33.1,36,36.9,42.9,73.7,-13.4
265,Manhattan,MAAC,29,14–15,99.7,108,0.2849,48.3,52.2,20.5,19.9,30,30.9,41.4,34.7,50,52.9,29.9,33.9,32.9,33.3,69.5,-10.4
266,Portland St.,BSky,29,12–17,94.9,102.8,0.2842,47.1,52.7,17,23.4,26.1,31.8,31.6,39.4,48.4,51.2,29.7,36.7,34,37.4,71.6,-12.8
267,New Orleans,Slnd,28,15–13,96.3,104.4,0.2828,50,49.7,19.3,19.6,25.4,31.1,42.1,32.8,51,51.1,31.2,31.6,22.3,38.9,72.6,-9.1
268,North Florida,ASun,28,8–20,96.3,104.4,0.2823,48.1,48.8,21.6,16.7,25.2,36.9,30.4,28.7,47.7,48,32.4,33.9,49.3,30.4,69.1,-11.7
269,Tennessee St.,OVC,30,12–18,97.8,106.1,0.2822,49,50.1,19.8,19.7,29.7,28.6,30.4,39.2,47.6,49.8,34.6,33.7,32.5,38,68.4,-13.5
270,UC San Diego,BW,27,11–16,99.9,108.4,0.2803,52,52.7,18.9,17.2,18.6,27.6,32.7,22,50.3,54.3,36,32.9,45.8,32.3,68.9,-11.6
271,USC Upstate,BSth,28,12–16,100.1,108.8,0.2783,51.3,51.1,18.8,17.7,21.7,31.2,28.9,37.6,49.6,52.4,35.9,32.8,38.9,40.9,69.2,-10.7
272,FIU,CUSA,30,13–17,96.6,105,0.2754,49.9,50.2,20.1,18.5,27,29.8,24.6,31.4,49,50.2,34,33.4,46.2,39.7,67.6,-12
273,Duquesne,A10,30,6–24,98.5,107.2,0.273,45.4,54,16.9,19,29.2,31.5,21.9,21.9,45.2,51.3,30.5,39.8,33.3,32,66.9,-16.4
274,St. Thomas,Sum,27,7–20,106.7,116.2,0.2726,52,58.9,12.6,16.1,20.7,27.1,23.7,32.5,52.5,58,34.4,40.1,49.9,40,66.4,-15.8
275,Presbyterian,BSth,29,9–20,95,103.5,0.2724,45.4,53.5,19.5,21.1,33.1,24.6,30.2,40.7,49,51,26.1,38.4,36.6,38.4,65.1,-14.2
276,San Jose St.,MWC,30,7–23,98.6,107.5,0.2718,49.7,53.5,20,15.7,22,30.5,22.5,27,48.2,53.4,34.3,35.8,44.9,34,66.5,-13.6
277,Southeastern Louisiana,Slnd,29,15–14,101.9,111.1,0.2704,52,53.8,19.9,19.7,25.4,33.2,39,27.5,52.1,55.2,34.5,34.2,43.3,37,71.3,-8.9
278,UMass Lowell,AE,28,12–16,94.5,103,0.2699,48,48.9,18.3,19.5,29.2,29.9,26.5,32.5,49.3,45.6,30.2,37,32,33.4,68.5,-11.8
279,Illinois Chicago,Horz,29,13–16,99.8,109,0.2668,51.1,51.6,17.2,16.8,25,27.2,22.9,34.2,53.3,50,32.4,37.4,46.1,27.4,69.9,-11.7
280,North Carolina A&T,BSth,29,9–20,96.6,105.5,0.2661,46.6,51,18.1,19.9,29.2,30.8,28.2,37.8,46.3,50.1,31.5,34.8,33.9,40.8,68.6,-14.6
281,Pacific,WCC,28,6–22,94.8,103.8,0.2612,46.2,54.9,17.4,18.7,22.6,22.6,32.3,28.1,45.8,52.1,31.4,39.2,33.2,42.5,69,-15.5
282,Utah Tech,WAC,27,9–18,94.6,103.7,0.2582,46.5,50.9,21,17.8,26.7,28.9,35.2,30.7,47.8,51.7,29.5,33,37.3,36.8,72.6,-11.5
283,Radford,BSth,27,9–18,94.6,103.7,0.2578,46.5,52,20.6,20.2,28.9,26,27.8,37.4,47.7,51.3,29.8,35.4,40.7,37,65.3,-12.1
284,Prairie View A&M,SWAC,27,8–19,96.7,106,0.2571,48.4,51,24,20.6,31.7,34.2,38.5,44.8,46.8,49.6,34.5,35.7,32.7,35.4,71.7,-11.9
285,SIU Edwardsville,OVC,30,9–21,94.7,103.9,0.256,46.7,49,21.6,19.2,31.1,30.6,34.5,37.6,48.1,48.7,29.5,33,34.8,40,69.4,-15.2
286,Canisius,MAAC,31,10–21,95.9,105.3,0.2533,45.4,51.5,16.9,17.8,28,26.3,30.2,32.2,45.5,53.7,30.2,31.2,39.1,31.6,69.2,-15
287,Austin Peay,OVC,27,10–17,95,104.4,0.2523,46.6,52.5,21.3,20.9,29.5,30.4,25.7,36.1,46.9,54.1,30.8,33.2,44.4,37.1,65.6,-10.8
288,Loyola MD,Pat,29,13–16,94.8,104.2,0.2507,50.4,51.4,19.5,20.6,25.2,26.1,25,30.7,51.7,51.3,32.1,34.3,38.2,37.9,66.2,-12.1
289,Jackson St.,SWAC,30,11–19,92.4,101.9,0.2453,45.3,47.7,19.9,18.3,31.4,27.9,26.5,36.6,45.5,47.5,30,32.2,30.4,29.6,64.9,-12.7
290,Hartford,AE,32,12–20,100.4,111,0.2404,53.3,51.6,18.2,16.5,23.8,28.4,27.6,28.9,51.5,50.4,36.9,35.7,45.2,38.3,68.1,-16
291,Army,Pat,29,13–16,96.2,106.3,0.2404,48.8,52.8,18.9,19.4,29.8,27.2,32.1,22.9,49.3,51.6,31.9,36.4,34.6,40.8,70,-12.2
292,Tennessee Martin,OVC,28,6–22,96.4,106.7,0.237,46.1,50.8,19.4,18.4,29.8,31.8,26.3,37.2,47,51.2,29.7,33.4,36.4,38.7,70.1,-15.7
293,Cal St. Bakersfield,BW,25,6–19,95.9,106.5,0.2309,44.4,51.4,18,20.1,32,26.1,29.5,48,44.9,50.5,28.3,35.2,22.9,41,65.3,-13.8
294,Albany,AE,31,13–18,91.8,102,0.229,46.2,50.7,18.7,20.7,26.1,27.2,24.9,31.8,45.2,49.1,32.3,35.5,32.3,38.6,66.3,-12.8
295,Western Carolina,SC,31,10–21,98.3,109.5,0.223,47.9,53.2,17.7,14.3,28.6,28.5,27.8,28.7,49,52.6,31.3,36,51.3,45.7,69.4,-14.2
296,Eastern Michigan,MAC,30,9–21,94.6,105.5,0.2227,48.2,51.6,19.2,16.9,23.3,28.4,29.8,29.3,49.3,50.6,30.7,35.6,35.4,36.5,70.4,-15.4
297,Central Arkansas,ASun,29,9–20,99.3,111,0.2163,48.2,54.8,18.8,16.4,26.2,30.9,23.1,29.8,50.3,55.8,29.5,35.3,35.2,36.4,73,-13
298,North Alabama,ASun,26,5–21,90.8,101.6,0.2157,43.2,50.2,17,18.9,25.5,29.9,23.8,40,42.8,50.1,29.2,33.7,39.8,34,68.6,-15.2
299,Cal Poly,BW,27,6–21,92.9,103.9,0.2157,46.1,48.1,22.6,17,27.3,26.9,36.3,36.8,47.2,44.5,29.5,36.2,35.5,36.4,65.6,-16.4
300,Merrimack,NEC,29,13–16,92.9,104,0.2146,48.6,49.1,18.5,22.6,22.5,36.2,26,33.9,47.8,48.8,33.3,33.2,40.5,34.3,63.2,-11.1
