Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB
151,Little Rock,SB,31,23–8,98.7,97.8,0.5281,49.7,45.4,22.6,21.1,33.4,31.5,44.9,40.4,48.3,44.2,35.7,31.9,28,32.3,66.1,-3.1
152,Boise St.,WAC,30,18–12,101,100.1,0.525,52.4,49.2,20.9,18.7,29.4,32.6,30.2,36.8,52.4,48.2,34.8,34.4,31.9,28.6,69.6,-5.7
153,Bowling Green,MAC,30,17–13,100.2,99.5,0.5203,48.4,44.6,20.6,19.3,33.3,32.4,31.4,35.7,46.2,44.1,35.2,30.4,32.4,33.6,63.9,-7
154,Middle Tennessee,SB,31,17–14,102.6,101.8,0.5202,48.5,51.1,18,21.9,35.2,28.8,38.9,44.9,49.6,49.3,30.4,36.7,26.8,32.1,64.7,-9
155,Milwaukee,Horz,30,16–14,101.7,101.1,0.5145,46.2,46.8,19,17,33,30.9,34.5,33.7,42.6,44.7,34.2,34.6,41.3,29.6,68.6,-6.6
156,San Diego,WCC,30,14–16,96.8,96.5,0.5093,47.6,47.7,20.8,22.8,28.5,33.7,33.1,39,46.5,45.7,33.6,35,27.8,29.4,63.3,-7.8
157,Colorado,B12,30,8–22,100.3,100,0.5068,51.3,52.6,22,22.2,22.3,34.5,39.6,37.9,50.7,51.4,34.9,36.7,33.7,32,63.1,-10.9
158,Morgan St.,MEAC,33,22–11,98.2,98,0.5063,47,44.2,19.8,22.8,38.6,33,34,41,45.5,43.8,34.1,30.1,26.1,27.1,66.4,-5.6
159,North Texas,SB,31,19–12,106.4,106.3,0.504,48.9,50.6,18,17.6,34.4,30.5,48.6,43.9,46.8,49.9,35.5,34.9,32.2,26.3,69.7,-6.4
160,Long Beach St.,BW,30,15–15,103.3,103.2,0.5024,51.3,51.7,20.7,19.9,31,32.2,37.6,38.6,52.3,50.1,33,36.4,36.9,35.3,67,-8.1
161,Eastern Kentucky,OVC,28,16–12,110.2,110.2,0.4985,56.2,53,18.2,22.8,31.5,40.6,28.4,31.4,52.1,52.5,40.6,35.8,46.7,38.7,60.6,-8
162,Ohio,MAC,32,15–17,100.7,100.7,0.4981,50.1,50.4,21.1,22.4,28.9,32.3,39.6,39.4,47.8,50.4,36.2,33.7,35.1,39.1,66.3,-10
163,Charleston,SC,34,26–8,106.4,106.5,0.4971,53.8,49.3,18.2,19.8,33.2,36.1,32.5,28,52.4,48,37.4,34.7,36.8,30.2,68.4,-3.3
164,Lipscomb,ASun,30,16–14,102.8,103,0.4955,52.5,47.8,23.1,18.7,37.1,30.4,45.7,32.1,51.8,47.2,36,32.6,33,35.3,69.1,-10.2
165,Fairfield,MAAC,32,17–15,102.2,102.4,0.4943,47.8,48.7,20.3,19.6,33,34.3,36,33.2,46.7,49.1,33.3,31.9,34.2,32.5,65.1,-7.1
166,UC Santa Barbara,BW,30,15–15,98,98.2,0.4933,49.8,51.2,23.3,24.2,32.7,31.5,39.5,39.3,49.5,48.6,33.5,37.3,30.2,35.6,66.5,-8.7
167,Utah Valley,ind,26,15–11,103.7,104.1,0.4895,53.2,46.5,20,16.9,31.2,29.5,38.4,38.9,50.2,47.8,39.2,29.2,34.9,31.5,61.5,-8.4
168,Colorado St.,MWC,30,9–21,105.5,106,0.4869,48.5,55.3,19.9,20.1,31.6,31.2,38.6,38.8,46.3,55,35.4,37.2,31.6,34.5,67.9,-11.9
169,Rider,MAAC,31,19–12,104.3,104.8,0.4865,50.7,49,20,20.3,32.1,33.8,33.5,35,49.3,47.7,35.6,34.3,33.9,34.3,68.9,-6.7
170,Boston University,AE,30,17–13,102.2,102.7,0.4861,50.5,48.3,20.6,20.5,32.8,34.7,35.1,32.1,47.6,48.1,36.1,32.5,45,34.6,64.3,-8.6
171,Louisiana Tech,WAC,30,15–15,98.6,99.1,0.4853,49.9,48.3,23.6,21.3,34.9,32.4,42.3,33.6,46.7,48.2,38.4,32.2,29.1,36.1,64.1,-9.2
172,Tulane,CUSA,30,13–17,96.6,97.4,0.4755,46.4,49.3,20.6,22.8,31.6,32.8,36.9,41.9,45.3,48.4,33,34.2,26.6,29,66.1,-9.2
173,Binghamton,AE,30,22–8,100.8,101.9,0.4688,49,46.3,19.5,21.6,31.9,34.9,41.8,41.5,48.7,45.2,33.1,32.4,33.1,31.9,68.5,-4.3
174,South Alabama,SB,32,19–13,101.9,103.2,0.4641,51.2,46.7,21.1,16.5,37.2,31.4,41.8,33.5,49.7,42.5,37.6,36.6,22.7,33.8,64.7,-7.6
175,Texas A&M Corpus Chris,Slnd,30,15–15,96.8,98.1,0.4641,46.8,48.3,24.7,22,37,32.4,41.7,38.6,46.8,49.2,31.1,31,32.1,31.7,67.9,-7.9
176,Nicholls St.,Slnd,28,17–11,100,101.3,0.4631,53.7,51.3,22.7,26,27.3,31.1,40.2,46.2,53.8,52.1,35.7,33.2,41.2,34,60.6,-5.9
177,Missouri St.,MVC,31,11–20,98.2,99.5,0.4623,46.2,49.8,20.8,21.1,32,30.9,38,43.1,45.3,49,31.8,34.5,38,31.1,63.5,-12.3
178,Georgia,SEC,32,12–20,94.3,95.7,0.4573,46.7,48.2,24.6,20.9,34.1,33.1,30.2,28.3,44.6,47.5,34.2,33,32.4,32.5,69.3,-9.6
179,Radford,BSth,29,18–11,99.6,101.2,0.4561,50.7,46.8,22.6,17,35.4,28.6,44,30.2,50.2,44.7,34.8,33.4,24,39,69.8,-6.4
180,Hofstra,CAA,31,20–11,95.9,97.4,0.456,44,44.9,22.3,19.9,39.4,31.8,38.1,45.7,42.5,42,31.6,34.1,30.6,31.9,68.1,-5.1
181,IU Indy,Sum,27,13–14,101.5,103.1,0.4535,51.8,53.1,19.9,21.9,30.6,30.9,35,28.9,52,49.4,34.3,39,29.4,40.8,62.4,-8.7
182,Montana,BSky,27,15–12,101.9,103.7,0.4501,51,47.5,18.7,18,28,32,37.1,39.5,48.6,44.6,37.4,36.3,31.2,29.3,63.2,-7.1
183,George Washington,A10,28,10–18,100.4,102.2,0.4498,49.4,47.7,22.2,18.7,34,35,38.5,37.5,47.2,45.2,36.2,34.2,30.3,39.9,64.6,-11.2
184,Holy Cross,Pat,32,18–14,96.9,98.7,0.4471,47.2,47.9,24.3,23.2,39.9,28.1,37.2,48.5,47.3,46.5,31.4,33.8,27.1,34.8,65.8,-9.8
185,VMI,BSth,28,20–8,106.7,108.7,0.4455,52.3,55.6,16.2,27.2,27.2,42.1,32.9,30.6,52.3,56.9,34.8,34.8,54.4,27.7,81.4,-4.8
186,San Jose St.,WAC,28,11–17,100.4,102.4,0.4454,47.9,51,21.8,19.4,36.4,33.1,36.8,30.9,48.9,49.8,29.7,35.7,23.8,31.8,67.4,-10.7
187,St. Bonaventure,A10,30,15–15,97.3,99.3,0.4416,49.2,47.2,23.6,19.6,34.6,31.4,37,39.1,49.8,46.2,31.5,32.9,25,31.6,71.4,-8.7
188,DePaul,BE,33,9–24,100.5,102.6,0.441,45.5,51.9,18.9,19.4,33.3,38.2,31.7,25.7,46.1,51,29.6,35.7,33.1,33,66.3,-10.4
189,Manhattan,MAAC,30,16–14,96.5,98.7,0.437,44.6,48.6,20.7,21.3,34.6,28.8,44.5,39.7,43.5,47.1,31.5,34.3,29.9,33.9,66.6,-9.3
190,Morehead St.,OVC,32,17–15,99.9,102.2,0.4357,48.2,48.4,22,17.7,39.3,29.7,43.1,40.1,47.9,45.5,32.7,35.7,28.6,35.9,66.6,-9.1
191,Liberty,BSth,29,18–11,104.6,107,0.4357,52.1,50.8,18.9,21.2,29.9,35.3,35.7,26.7,51.7,50.3,35.1,34.4,45.8,39.6,65.8,-7
192,Stony Brook,AE,29,15–14,95.8,98.2,0.43,46.1,48.8,20.1,23.6,32.1,29.1,35.7,36.9,43.7,50.2,34.4,31.1,30.1,38.8,64.6,-10.3
193,East Carolina,CUSA,27,10–17,109.2,112,0.4289,51.5,51,18.1,14.5,30.7,35.1,36.5,34.5,47.4,50.9,38.2,34.1,41.7,31.5,66.1,-10
194,Iona,MAAC,31,12–19,94.9,97.3,0.4289,47,47.9,23.7,23.8,32.1,30.7,47.5,41.4,45.5,47.3,33.2,32.6,34,36.8,65.2,-12.9
195,Hawaii,WAC,30,13–17,96.1,98.5,0.4279,45.9,48.5,23.4,21,39.9,33,44.8,39.7,46.8,46.7,28.6,35.2,23.7,28.8,65.6,-11.8
196,Troy,SB,30,18–12,106.5,109.3,0.427,53.3,52.5,17.5,19.5,30.2,33.6,30.6,29.3,51.5,51,37.6,36.5,37.7,40.4,70.9,-6.6
197,Idaho St.,BSky,31,12–19,101.1,103.7,0.4265,50.3,49.4,20.3,19,30.6,32.8,38.2,44.3,50.3,47.9,33.5,34.7,23.9,37.2,63.7,-11.1
198,Austin Peay,OVC,30,17–13,105.2,108,0.4247,52.6,52,19.3,19.7,31.9,33.2,38,38.4,51.5,51.3,36.7,35.5,33.1,34.4,68.2,-7.6
199,Fresno St.,WAC,33,12–21,99,101.7,0.424,50.2,49.1,21.2,19.9,30.1,35.3,36.5,30.9,49.2,48.8,34.5,33.2,38.3,30.6,67.8,-13.6
200,SMU,CUSA,29,8–21,100.1,103,0.4206,48.6,48.8,22.9,18.6,34.8,33.2,31.2,33.8,46.4,46.2,35.6,35.8,31.5,35.7,65.1,-12.4
201,Cal St. Fullerton,BW,31,14–17,103.4,106.4,0.4194,49.8,51.8,18.9,21.5,32.1,38.3,32.5,33.2,49.1,50,34,36.9,40.2,32.9,68.8,-10.9
202,Alabama St.,SWAC,29,20–9,99.6,102.6,0.4161,51.7,43.4,20.6,19.3,34.8,35.5,36.5,33.4,52.8,42.9,32.9,29.8,31.5,27.7,65.2,-5
203,Sacred Heart,NEC,31,17–14,101.6,104.7,0.4138,55.2,48.7,22.9,21.7,32.6,34.8,26,34.3,53.1,48.6,39.4,32.6,34.5,32.1,69.6,-9.8
204,UTSA,Slnd,29,16–13,100.1,103.2,0.4135,48.2,52.6,19,23.5,30.2,32.7,39.1,30.2,46.1,54.3,34.2,32.4,40.1,30.3,70.1,-8.1
205,Indiana,B10,30,5–25,96.9,100.1,0.4068,47.9,54.6,27,21.4,32.6,32.6,37.4,36.5,46.9,53.2,33.3,38.1,32.5,33.9,67.1,-11.8
206,Chattanooga,SC,32,16–16,102.5,106,0.4026,51.2,52.6,21.4,19.5,33.7,31.5,47.4,30.1,50.3,50.7,34.9,36.6,41.3,45.9,70.9,-9.3
207,Southeastern Louisiana,Slnd,26,9–17,99,102.5,0.402,50,47,20.3,19.7,30.5,33.5,32.9,42.9,50.4,43.5,32.8,37,30,28.9,66.3,-11.4
208,Indiana St.,MVC,31,10–21,100.4,104,0.3997,48.5,49.9,21.9,19.4,29.1,34.5,35.1,42.3,45.1,48.1,35.3,35.8,42.8,32.8,64.7,-12.7
209,Denver,SB,31,15–16,99.7,103.4,0.3958,57,49.4,22.1,22.2,18.8,33,36.1,49.3,57.5,50,37.7,31.9,48.2,28.7,57.9,-11.7
210,The Citadel,SC,30,18–12,100,103.9,0.3934,50.9,48.3,19.9,18.8,31.6,29.6,34.8,36.1,50.3,48,34.6,32.6,35.4,33.8,63.1,-7.4
211,Northern Colorado,BSky,30,12–18,101.7,105.8,0.39,52.4,53.8,22.9,20.5,30.5,28.9,44.7,36.1,48.2,50.8,40.3,39.5,34,35.1,67.9,-13
212,Delaware,CAA,32,13–19,101.4,105.4,0.3882,47.8,49.3,19.1,19.1,28.6,33,37.9,34.3,46.6,48.7,33.2,33.8,39.1,29,68.4,-13.2
213,Lamar,Slnd,26,11–15,99.8,103.8,0.3877,46.3,49.6,19.8,19,31.9,31.4,42.8,38,46.9,48.2,29.9,35,28.9,34.5,68,-9.1
214,UC Davis,BW,32,13–19,103.5,107.8,0.3847,53.2,52.4,20.5,18.8,25.7,31,37.9,40,52.5,52.3,36.2,35.1,39.2,31.4,70.6,-14
215,Texas St.,Slnd,26,10–16,100.5,104.7,0.3842,49.7,51.1,21.4,22.5,34,31,38.8,57.6,48,50.2,35.3,35.3,33.8,32.8,75.3,-11.7
216,Air Force,MWC,29,8–21,97.1,101.3,0.3812,50.9,49.8,22.7,19.4,24.4,30.3,42.3,41.4,47.8,48.1,37.1,34.6,39.9,44.3,59.3,-12.4
217,Mercer,ASun,31,16–15,103.3,108.1,0.3739,49,49.9,22,18.2,37,34.9,38.8,33.8,48.6,48,33.2,35.6,37.4,35.5,68.6,-8.3
218,Arkansas St.,SB,28,11–17,94.1,98.5,0.3709,46.3,47.6,20.4,19.9,32.3,29.9,33.4,32.1,45.9,44.8,31.4,36.4,26.7,28.7,65.8,-12.2
219,South Dakota St.,Sum,31,11–20,103,107.8,0.3702,49.7,52.1,19.8,17.3,34,32.3,33.4,32.8,49.2,53.3,33.8,32.8,34.3,28.4,65.9,-13.4
220,Navy,Pat,30,19–11,96.5,101.2,0.3661,47.4,46.2,19.4,20.4,27.4,29.9,38,38.7,46.3,45.6,32.9,31.6,37.8,32.8,70.8,-7.3
221,UC Riverside,BW,29,16–13,95.6,100.3,0.3629,48.2,51.2,21.7,22.4,33.9,28,30.4,33.7,44.7,50.3,37.4,34.9,30.5,41.2,61.6,-8.3
222,Loyola Chicago,Horz,31,14–17,98.3,103.4,0.3589,45,49.6,20.2,21.9,35.9,36.2,32.7,33.7,44,48.1,31.7,35.1,28.3,32.1,65.1,-10.1
223,Youngstown St.,Horz,28,9–19,99.4,104.9,0.35,45.7,49.2,20.4,18.8,34.4,34.1,37.1,41,43.7,48,33.9,34.5,28.7,29.9,67.5,-12.5
224,UC Irvine,BW,30,12–18,102.3,108,0.3478,49.4,52.1,18,18.4,27.3,31.7,31.9,37.9,43.9,50.9,40.7,36.5,31.9,33.1,63.8,-12.4
225,Loyola MD,MAAC,32,12–20,100.9,106.6,0.347,44.1,48.4,19.8,19.9,35.7,36.6,36.5,49.7,42.6,48.1,31.5,32.8,32.2,26.5,67,-12.5
226,Valparaiso,Horz,29,7–22,96.7,102.3,0.3442,47.5,50.9,23.6,22.3,31.5,34.1,36.1,50.3,46.3,48.5,32.9,36.4,39.6,39.4,64.9,-14
227,Southern Utah,Sum,29,10–19,99.5,105.3,0.3433,50.8,53.7,23.1,20.7,31.3,28.7,39.4,38.9,48.8,55.7,37.9,33,25,31.8,64.2,-13
228,Rice,CUSA,32,10–22,98.3,104,0.3418,48.9,50.4,20.2,18.1,27.7,34.4,33.3,37,44.6,48.1,38.2,36.7,33.7,33.7,64.9,-12.9
229,San Francisco,WCC,28,9–19,102.6,108.7,0.3394,49.1,53.6,19.7,19.6,29.5,33.7,39.7,36.8,46.7,52,35.4,37.7,36.9,36.2,66,-11.4
230,Montana St.,BSky,30,13–17,99.2,105.1,0.3386,47.1,52,20.4,17.9,33.9,29.4,39.9,36.1,46.5,51.2,32.1,35.7,34.4,32.8,66.1,-11.3
231,Purdue Fort Wayne,Sum,29,12–17,99.6,105.6,0.3375,49.4,51.5,19.9,19,26.2,32.9,36.4,37,44.3,52.1,40.8,33.5,30.3,30.7,66.3,-9.9
232,Northern Arizona,BSky,25,6–19,100,106.1,0.3368,53.6,55.7,22.6,20.3,30,28.4,30.9,34.9,53.8,51.6,35.5,42.2,33.2,35,63.9,-13.3
233,William & Mary,CAA,29,9–20,94.6,100.3,0.3365,47.2,48.7,22.3,19.8,31.5,31.2,31.5,31.7,47.8,47.8,31,33.5,41.2,36.1,62.6,-14.6
234,McNeese St.,Slnd,27,9–18,92.3,98.1,0.3312,46.4,44.4,23.8,18,34.6,32.5,32.6,31.6,45.4,41.9,32.6,33,27.8,33.5,66.3,-13.2
235,Georgia St.,CAA,30,10–20,96.4,102.5,0.3298,46.8,50,20,20.8,30.8,33,30,35.2,46.3,49.3,31.8,34.1,32.9,37.9,61.7,-13.5
236,Albany,AE,31,15–16,95.7,101.8,0.3298,45.5,49.2,23.1,18.8,38.6,25,34.4,43.5,46,49.8,29.4,32.1,25.8,37.2,66.1,-10.4
237,Tennessee Tech,OVC,28,10–18,96.7,102.9,0.3272,49.3,50.1,21.9,22.4,34.1,36.3,33.3,44.4,47,48.7,36.2,35.7,31.4,29.1,72.7,-13.4
238,Wofford,SC,29,15–14,104.6,111.4,0.3258,51.1,53.4,21,19.7,37.2,34.2,38.9,29.2,49.7,51.7,36,37.6,32.5,35.4,62.6,-9.2
239,Ball St.,MAC,31,14–17,93.2,99.3,0.3245,45.4,46.5,21.1,19.1,31.2,29.6,38.4,38,43.5,46.7,33.9,30.6,25.1,29,62.2,-12
240,Canisius,MAAC,31,11–20,92,98,0.324,45.3,44.3,23.7,19.1,34,34.5,33.9,40.7,46.4,43.6,28.7,30.5,31.1,29.8,68,-13.2
241,Western Carolina,SC,29,14–15,99.4,106,0.323,49.6,54.5,21.1,23.8,36.7,34,32.4,52.1,47.9,52.2,35.1,39,35.2,35.6,69,-9.8
242,Chicago St.,ind,30,17–13,104,111,0.3222,51.3,52.9,19.9,22.7,37.2,34.1,37.6,45,51.6,51.3,33.8,37.4,35.1,33.6,75.9,-8.1
243,Gardner Webb,BSth,27,10–17,99.9,106.7,0.3184,49.1,51.2,20.4,19.4,34.1,33,31.5,38.4,47.2,51.7,34.8,33.5,37.8,35.6,69.5,-11.8
244,LIU,NEC,30,16–14,98.9,105.8,0.3153,46.4,49,19.1,19.4,35.5,29.6,42.5,32.4,44.2,48.2,33.9,33.7,32.9,33,68.9,-11.1
245,Western Michigan,MAC,31,10–21,96.8,103.7,0.3127,45.5,47.3,20.6,18.8,30.7,32.2,40,39.1,44.7,45.6,31.1,33.8,39.5,32.7,65,-15.9
246,Campbell,ASun,28,12–16,94.8,101.6,0.31,47.6,50.4,22.8,22.5,35.1,32.5,39.9,40.5,45.9,50.2,34.5,34,29.8,37.2,69.6,-12.4
247,Marist,MAAC,33,10–23,93.2,99.9,0.3093,47.1,46.1,22.2,18.2,26.1,31.1,33.9,42,43,45.2,36,32.3,36.6,28.7,68.4,-16.4
248,Louisiana,SB,29,9–20,96.5,103.5,0.3075,47,50.7,20.5,21,31.6,35.1,33.6,46.6,46.4,48.9,31.9,36.8,38,28.1,67.2,-14.3
249,Harvard,Ivy,27,13–14,100.8,108.6,0.299,52.4,51.2,21.7,21.3,26.8,34.7,42.3,32.9,51.4,50,36.2,36.2,34.1,28.9,66.6,-10.6
250,Eastern Washington,BSky,28,11–17,96.1,103.5,0.298,47,51.6,19.5,19.1,30.1,28.8,30.4,43.6,46,51.2,32.8,34.9,30.9,32.6,65.2,-10.7
251,Stetson,ASun,28,11–17,94.7,102.1,0.2973,44.7,50.1,20.5,21.3,33.3,33.1,29.9,39.3,43.2,49.7,31.3,34,41.1,29.1,68.1,-10.4
252,Jackson St.,SWAC,33,18–15,96.4,104,0.2961,47.1,49.8,22.3,22,36.1,32.5,42.9,40.1,49.7,48.9,26.8,34.5,27.1,29.9,69.3,-8.2
253,Central Michigan,MAC,31,12–19,96.6,104.3,0.2936,47.3,50,22.3,23.8,34.6,33.5,37.8,57.4,45.8,48.5,33.6,35.8,32.9,28.5,64.4,-13.9
254,Lehigh,Pat,29,15–14,92.6,100,0.2923,43.4,44.8,19.8,19.6,31.7,27.6,38.9,34.4,41.4,42.6,32,32.4,30.5,35.9,67.9,-11.3
255,Yale,Ivy,27,12–15,93.1,100.5,0.292,47.7,49.5,23.6,22.5,31.1,29.4,40.8,38.4,48.7,48.9,29.8,33.9,23.4,30.5,67,-10.9
256,Jacksonville St.,OVC,26,9–17,98.6,106.6,0.289,48,52.1,20.3,19.7,35.5,32.2,40.6,37.7,44.6,51,37.6,36.5,28.5,28.7,65.8,-12.4
257,Samford,SC,30,14–16,98.3,106.3,0.2877,55,50.8,21.6,22.6,21.6,37.2,35.4,30.4,57,50.9,35.3,33.7,50,37.7,59.7,-11.7
258,Towson,CAA,34,12–22,99.2,107.5,0.2833,45.7,50,18.9,18.8,33.4,36.8,33.4,34.6,45.2,50.6,31.2,32.5,36,32.6,67.3,-14.6
259,Appalachian St.,SC,30,12–18,100.2,108.6,0.2831,51.3,51.4,24.4,17,37.4,28.4,41.1,40.4,49.1,50.5,36.9,35.6,35.6,32.7,70.5,-13.4
260,Centenary,Sum,31,8–23,93.5,101.4,0.2828,47,51.1,20.1,23.3,26,37.2,31.9,49.6,44,50,34.5,35.7,39.1,29.1,67.3,-14.9
261,Princeton,Ivy,26,12–14,94.5,102.5,0.2827,50,44.7,22.3,19.9,26.3,30.7,30,42.9,46.2,45.1,37.4,29.1,38.5,28.1,58.9,-11.5
262,Cal Poly,BW,27,7–20,96.7,105.2,0.2753,46.5,51.9,17.7,19.7,28.6,33.5,30.5,30.4,44.1,49.7,33.9,37.5,35.1,34.4,66.8,-15.3
263,Penn,Ivy,28,10–18,95.2,103.6,0.2735,47.1,49.8,20.8,21.3,28.8,32,38.9,39.9,47.1,47.3,31.4,36.9,34.7,30.9,68.6,-12.9
264,Presbyterian,BSth,29,12–17,90.8,98.9,0.2734,48.1,49.2,25.5,20.8,29.5,31.7,36,32.4,48.7,49.1,31.4,33,36.6,30.7,62.6,-11.1
265,FIU,SB,31,12–19,95,103.5,0.273,47.4,50.5,22.6,19.1,32.2,32.5,38.9,36.1,44.5,49.2,35.7,35.4,32.5,33.7,65.7,-12.2
266,UMBC,AE,31,14–17,100.2,109.3,0.2685,46.3,51.5,15.2,18.1,28.4,33.3,33.8,30.9,46.2,50.2,31,35.9,20.7,36.4,64.6,-11.5
267,New Hampshire,AE,29,13–16,94.3,103.5,0.2539,45,48.9,20.5,18.8,33.1,27.9,31.5,48.7,42.6,48.6,32.1,33,44.2,28.7,63.7,-11.8
268,Cal St. Bakersfield,ind,28,8–20,98,107.7,0.2518,45.1,52.1,19.6,21.1,34,37.7,36,37.3,43.2,49.5,32.3,38.7,35.4,31.1,66.4,-14.3
269,Coppin St.,MEAC,31,12–19,96.8,106.6,0.2495,45.8,50.8,19.2,24.2,29.7,40,31.1,31.4,43.8,51.4,33.7,33.3,30.4,39.8,65.5,-11.7
270,Saint Peter's,MAAC,30,11–19,91.8,101,0.2495,44.4,47.4,23.6,24.4,35.4,37.6,38.4,43.8,41.7,46.1,34.3,33.1,27.5,34.4,64.1,-14.2
271,Eastern Illinois,OVC,28,10–18,95.7,105.5,0.2441,48.8,50.5,20.5,19,31.5,31.9,32.7,33.6,47,47.3,35.8,36.8,26.4,41,63.2,-14.1
272,UNC Asheville,BSth,28,12–16,99.2,109.7,0.2381,50.3,52.6,22.5,19.8,31.3,37.3,36.6,34.8,47.8,51.3,36.6,36.8,34.4,32.7,69.6,-10.5
273,Detroit Mercy,Horz,29,6–23,89.7,99.3,0.2372,45,50.2,26.4,21.8,32.8,32.9,39.3,45.6,45.9,47.6,28.1,37,23.9,34,65.1,-15.2
274,Columbia,Ivy,28,12–16,90.2,100,0.2353,45.1,46.2,21.6,23.2,30.9,31.4,34.9,40,44,46.5,31.7,30.6,29.2,35.1,65.6,-12.8
275,Hampton,MEAC,31,15–16,84.9,94.1,0.2347,41.9,44.7,25.4,26.3,36.1,36.2,37.6,35.4,43.2,43.8,26.4,30.9,35.4,35.7,65.1,-12.3
276,Florida Atlantic,SB,32,6–26,99.9,110.8,0.2335,46.3,50.5,18.7,16.7,32.2,35.4,33,38.2,45.2,50.6,32.5,33.4,29.9,30.3,65.6,-19.1
277,Tennessee St.,OVC,28,11–17,98.8,109.8,0.228,49.7,51.8,22.2,19.1,34.3,36.3,39.3,38.8,49.7,52.5,33.2,33.6,25.8,30.9,70.2,-12.2
278,South Carolina St.,MEAC,27,13–14,95.2,106.1,0.2235,48.8,47.2,25.3,18.8,36.8,30.8,37.6,32.3,49.3,47,31.5,31.8,27.4,33.5,69.5,-11.3
279,UMKC,Sum,30,7–23,97.2,108.3,0.223,45.8,52.7,19.4,19.1,31.7,32.2,34.9,46.1,45.7,54.1,30.6,33.1,32.9,30.3,67.7,-16.6
280,New Orleans,SB,28,10–18,90.8,101.3,0.2198,47.1,50.1,22.7,21.9,29.3,33.2,40.8,34.4,48,49.2,29.4,34.7,23.2,31.5,66.7,-13.9
281,Central Connecticut,NEC,30,13–17,96.3,107.5,0.2196,48.7,51.4,22,20.3,34.2,35.6,32.9,27.1,49.1,51.8,31.6,33.8,24.7,32.8,65,-12.6
282,Quinnipiac,NEC,31,15–16,95.7,106.9,0.2184,47.1,49.5,21.8,20.5,40.9,31,36.9,36.8,46.9,46.8,31.7,37.2,24.9,30.7,65.8,-13.1
283,Wagner,NEC,30,16–14,95.6,106.9,0.2179,51.5,49.8,22.1,22.1,30.2,32,36.4,35.4,48.1,48.5,38.4,35,35.8,33.3,68,-11
284,Winthrop,BSth,29,10–19,90.6,101.4,0.2149,44.6,48.8,20.6,20,32.3,33.6,26.4,37.7,45.5,47.1,28.2,34.3,28.6,38.8,63.4,-13.8
285,Coastal Carolina,BSth,27,8–19,94.6,106.5,0.2051,49.5,50.3,23.7,20.5,34.8,34.7,31.4,34.4,49.5,49.1,33,34.6,36.6,40.7,67.2,-15.4
286,Maine,AE,29,8–21,96,108.2,0.2023,47.5,50,22.5,19.2,31.3,37.1,39.8,31.6,46.4,51.6,33.2,31.4,34.2,36.5,66.2,-16.2
287,Northern Illinois,MAC,29,9–20,93.6,105.6,0.1984,47.7,50.4,23.3,22.5,34.4,33.5,40.2,43.2,45.9,47.9,34.4,37.2,31.8,32.3,70,-16.5
288,USC Upstate,ASun,30,9–21,91.4,103.3,0.1967,45.5,48.4,23.8,19.4,32.1,35.7,32.9,32.8,44.7,44.4,31.6,37.5,32.1,34.1,64.3,-14.7
289,Elon,SC,29,9–20,94.1,106.4,0.1961,48.4,52.5,20.7,19.7,28.2,32.9,33.3,36.8,46.6,52.6,34.9,34.9,31.8,31,65.2,-14.6
290,Florida Gulf Coast,ASun,30,10–20,91.3,103.3,0.1943,45.6,49.3,24.8,21.7,31.1,35.6,43.5,40.7,43.3,49.5,33.7,32.7,30.4,39.7,70.5,-14.2
291,Prairie View A&M,SWAC,29,13–16,92.6,105.1,0.1886,45.9,49.8,21.2,22.4,34.1,34.7,39,39.9,45.5,48.4,31.2,35.3,30.1,30.7,68.8,-11.3
292,Bucknell,Pat,30,7–23,92.3,104.9,0.1879,44.4,46.5,20,16.4,27.4,29.8,29.9,40.3,40.6,46.3,34.3,31.2,35,31.7,68.8,-17.8
293,Pepperdine,WCC,30,7–23,90.8,103.3,0.1849,42.7,51.9,23.2,19.7,33,33.5,27.5,37.2,41.3,51.6,30.7,35,29,35.8,68.6,-14.8
294,Brown,Ivy,28,9–19,94.4,107.5,0.1838,48.4,51.5,22.2,16.1,25.9,27.5,37.9,25,48.9,48.2,31.7,38.8,36.6,33,65.8,-14.5
295,Bethune Cookman,MEAC,30,14–16,87.2,99.3,0.1837,43.2,47.8,22.6,23.9,35.4,29,38.4,47.9,43.7,47.7,28,32,28.7,36.1,61.6,-12.5
296,Georgia Southern,SC,29,7–22,97.2,110.7,0.1826,48.9,54.2,20.8,19.7,31.5,37,30,42.7,47.6,52.4,34.1,38.4,34.8,34.5,70.5,-16.4
297,Louisiana Monroe,SB,29,9–20,95.6,108.9,0.182,44.8,51.6,22.6,19.3,33.2,33.7,40.2,39.4,42.5,49.7,33.2,37.8,32.2,27.7,68.6,-15.1
298,Army,Pat,30,11–19,86.2,98.4,0.1791,46.7,48.4,23.4,27,24.8,34,29.2,38.4,45.2,46.9,33.7,33.8,27.9,39.8,64.5,-15.8
299,St. Francis NY,NEC,30,10–20,93.8,107.3,0.1759,49.6,49.1,23.1,20.7,29,35.9,33.6,44.5,45.6,47.8,36.4,34.8,44.4,30.7,68,-15.8
